Date,BCOLOMBIA.CL,CEMARGOS.CL,CONCONCRET.CL,CORFICOLCF.CL,ENKA.CL,ETB.CL,EXITO.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,TERPEL.CL,AMZN,BAC,C,CENCOSUD.SN,CSPX.L,F,GOOGL,ISAC.CL,IUFS.CL,IUIT.CL,JETS,JPEA.CL,JPM,LQDA,NVDA,RBOT,SDHA.CL,SUAS.CL,VOO
2023-08-28/2023-09-03,25165.521484375,2798.431884765625,225.0,10897.642578125,18.50885581970215,83.94999694824219,2952.349365234375,438.20562744140625,28784.083984375,10449.923828125,10629.830078125,1813.4478759765625,46062.62109375,434.0232238769531,23819.744140625,9940.650390625,17711.927734375,5177.87744140625,10852.26171875,6221.89892578125,138.1199951171875,27.96002197265625,39.583255767822266,1839.6282958984375,471.32000732421875,11.171703338623047,135.32492065429688,285030.0,40670.0,91780.0,19.209999084472656,20690.0,142.345458984375,7.0,48.49033737182617,29.219999313354492,24130.0,55850.0,407.39556884765625
2023-09-04/2023-09-10,24814.78125,3803.323486328125,229.0,10707.060546875,16.843059539794922,85.0,2662.439453125,423.4855041503906,29371.513671875,10215.3740234375,10563.5166015625,1834.9571533203125,45131.515625,423.5217590332031,22259.498046875,10235.5791015625,16516.8828125,5362.8017578125,11033.1318359375,6312.0712890625,138.22999572753906,27.589860916137695,38.63150405883789,1781.6400146484375,466.9800109863281,11.318940162658691,136.0431365966797,290250.0,40190.0,91900.0,18.31999969482422,20280.0,139.44659423828125,7.079999923706055,45.55446243286133,28.350000381469727,24060.0,54350.0,402.16943359375
2023-09-11/2023-09-17,28927.19921875,3543.469482421875,211.0,13083.2001953125,16.843059539794922,70.61000061035156,2711.744140625,446.5009765625,27467.103515625,10479.8662109375,10723.85546875,1806.9378662109375,41362.3515625,465.8738708496094,24097.12109375,10839.9287109375,15810.0,5270.33984375,9586.1640625,5743.98486328125,140.38999938964844,28.05682373046875,40.64921188354492,1771.64208984375,466.4100036621094,11.60421371459961,137.06060791015625,283230.0,39270.0,86680.0,18.0,19630.0,144.27481079101562,6.449999809265137,43.886722564697266,24.209999084472656,23680.0,53180.0,401.5308837890625
2023-09-18/2023-09-24,27462.865234375,3834.21533203125,230.0,12173.658203125,16.843059539794922,61.0,2711.744140625,428.2819519042969,28803.03515625,10479.8662109375,10811.9423828125,1806.9578857421875,42259.98046875,451.1426696777344,23655.05078125,10636.818359375,16200.0,5459.88623046875,9993.123046875,5989.82177734375,129.1199951171875,26.88941192626953,38.945579528808594,1679.66064453125,455.1199951171875,11.438570976257324,129.9282684326172,276280.0,38870.0,84210.0,17.170000076293945,19710.0,141.28866577148438,6.389999866485596,41.597412109375,21.270000457763672,23130.0,50660.0,389.9587097167969
2023-09-25/2023-10-01,27015.671875,4461.13671875,230.0,13227.5,16.843059539794922,80.0,2790.631103515625,440.5353088378906,30309.5078125,10859.13671875,11154.392578125,1798.9581298828125,44426.47265625,473.6997985839844,23473.021484375,10659.1513671875,17500.0,6116.3671875,11096.4365234375,6149.7607421875,127.12000274658203,26.636472702026367,39.145450592041016,1684.65966796875,450.75,11.429369926452637,130.53677368164062,270290.0,37990.0,85700.0,17.030000686645508,19630.0,140.60031127929688,6.340000152587891,43.485843658447266,17.729999542236328,23210.0,50290.0,385.7738342285156
2023-10-02/2023-10-08,27052.7578125,4379.36474609375,219.38999938964844,12890.7998046875,16.843059539794922,68.26000213623047,2662.439453125,463.76287841796875,31603.66796875,10774.2998046875,10986.13671875,1764.958740234375,45754.23828125,477.6559753417969,24235.896484375,10993.4140625,16010.0,6426.115234375,11638.1494140625,6050.5712890625,127.95999908447266,25.36204719543457,38.61247253417969,1614.673828125,447.4599914550781,11.042868614196777,137.2401580810547,292170.0,40540.0,93400.0,16.770000457763672,20830.0,140.67788696289062,6.619999885559082,45.74816131591797,14.010000228881836,25230.0,54210.0,389.0796813964844
2023-10-09/2023-10-15,27485.6015625,4228.54052734375,230.89999389648438,12938.900390625,16.843059539794922,77.0,2662.439453125,463.76287841796875,30645.984375,10978.9072265625,11184.0859375,1779.95849609375,44857.09765625,472.9267578125,23743.296875,11127.71484375,16500.0,6374.97216796875,11535.7333984375,6041.5537109375,129.7899932861328,26.033306121826172,39.430973052978516,1514.7939453125,453.45001220703125,10.868023872375488,137.02072143554688,293880.0,41000.0,93580.0,15.899999618530273,21120.0,144.5482635498047,6.159999847412109,45.44724655151367,12.869999885559082,25500.0,55010.0,390.91387939453125
2023-10-16/2023-10-22,26962.58203125,4475.3232421875,235.0,12506.0,16.843059539794922,77.0,3522.308837890625,462.64990234375,31124.826171875,10978.9072265625,11312.751953125,1834.9571533203125,43951.00390625,445.1075439453125,23922.423828125,11127.71484375,16310.0,6214.41748046875,11451.9384765625,6041.5537109375,125.16999816894531,25.595529556274414,37.765411376953125,1461.7047119140625,442.79998779296875,10.71158218383789,135.2650604248047,292160.0,39350.0,92900.0,15.130000114440918,20550.0,139.61605834960938,6.170000076293945,41.374481201171875,11.399999618530273,24790.0,54150.0,381.61480712890625
2023-10-23/2023-10-29,26358.40234375,4501.59326171875,249.89999389648438,12506.0,16.843059539794922,78.69999694824219,3505.545166015625,428.1459045410156,31603.66796875,10978.9072265625,10936.6494140625,1781.974853515625,44139.78515625,435.83441162109375,23555.212890625,11175.6787109375,16300.0,6233.30712890625,11265.728515625,5951.38134765625,127.73999786376953,24.486486434936523,36.3948974609375,1477.8013916015625,433.510009765625,9.165580749511719,121.86823272705078,280570.0,38520.0,88510.0,14.739999771118164,20290.0,132.52537536621094,6.199999809265137,40.48775100708008,10.020000457763672,24490.0,49500.0,372.07916259765625
2023-10-30/2023-11-05,27052.7578125,4359.921875,251.0,12506.0,16.843059539794922,78.69999694824219,3469.06005859375,466.1529541015625,31306.7890625,10879.0986328125,10858.4599609375,1779.974853515625,43483.5390625,429.8384094238281,24155.2890625,10552.1435546875,15700.0,6072.751953125,11172.6220703125,5969.416015625,138.60000610351562,27.648229598999023,40.220916748046875,1474.7020263671875,456.94000244140625,9.717723846435547,128.7811279296875,275650.0,37260.0,88270.0,15.9399995803833,19940.0,139.66488647460938,6.650000095367432,44.991390228271484,11.9399995803833,23690.0,49650.0,393.89190673828125
2023-11-06/2023-11-12,27683.98828125,4728.6435546875,239.0,12044.240234375,16.843059539794922,78.5,3469.06005859375,415.0228576660156,31565.365234375,10879.0986328125,10887.1630859375,1759.9752197265625,43420.60546875,417.6908264160156,24432.935546875,10552.1435546875,15860.0,6412.75048828125,11265.728515625,5924.32958984375,143.55999755859375,26.928325653076172,40.569610595703125,1534.68994140625,457.80999755859375,9.215036392211914,132.2624969482422,273060.0,38080.0,92460.0,15.6899995803833,19760.0,143.01487731933594,6.269999980926514,48.320377349853516,12.390000343322754,23600.0,50900.0,399.2366027832031
2023-11-13/2023-11-19,27233.109375,4677.041015625,239.0,12217.400390625,16.843059539794922,78.5,3469.06005859375,433.71759033203125,31124.826171875,11048.7724609375,11104.90625,1699.9759521484375,43225.39453125,420.4941101074219,24880.75390625,10552.1435546875,15800.0,6563.8603515625,11545.04296875,6194.84716796875,145.17999267578125,29.16586685180664,43.731876373291016,1578.6810302734375,471.82000732421875,9.59821891784668,134.9757843017578,285680.0,38940.0,93480.0,16.719999313354492,19920.0,149.25587463378906,6.329999923706055,49.2830924987793,9.300000190734863,24020.0,51460.0,408.55535888671875
2023-11-20/2023-11-26,26728.125,5028.87451171875,239.0,11582.48046875,16.657970428466797,78.5,3469.06005859375,418.7618103027344,30167.138671875,11163.552734375,11203.8798828125,1679.976318359375,43964.1328125,408.3465270996094,25239.0078125,10705.62890625,15600.0,6620.52734375,11358.8330078125,6312.0712890625,146.74000549316406,28.92265510559082,43.606544494628906,1579.6807861328125,477.0,9.71971321105957,136.3523712158203,293920.0,41100.0,97300.0,16.809999465942383,20780.0,149.95907592773438,6.849999904632568,47.76155090332031,10.859999656677246,24620.0,54080.0,412.5589599609375
2023-11-27/2023-12-03,28315.216796875,5113.314453125,226.0,11486.2802734375,16.657970428466797,78.5,3469.06005859375,428.109130859375,29669.142578125,11258.3701171875,11300.875,1699.9759521484375,45027.203125,418.62530517578125,25149.443359375,10341.1005859375,15560.0,6922.748046875,11526.4228515625,6438.3125,147.02999877929688,30.119251251220703,45.534751892089844,1594.6778564453125,479.95001220703125,9.887939453125,131.5343017578125,293220.0,40640.0,94400.0,17.31999969482422,20580.0,153.18211364746094,7.269999980926514,46.7508544921875,8.579999923706055,24200.0,53760.0,416.00048828125
2023-12-04/2023-12-10,28838.240234375,5426.35546875,221.0,11700.0,16.935604095458984,78.5,3469.06005859375,471.1540832519531,29209.453125,11258.3701171875,11243.470703125,1719.9755859375,45027.203125,413.6227111816406,24988.23046875,10260.0,15820.0,7017.1923828125,11265.728515625,6239.93310546875,147.4199981689453,30.35964584350586,47.13517379760742,1662.6640625,481.010009765625,10.289813041687012,134.6565704345703,288140.0,40960.0,94480.0,18.440000534057617,20700.0,154.8229217529297,7.230000019073486,47.49163055419922,8.039999961853027,24100.0,53880.0,417.0458068847656
2023-12-11/2023-12-17,28675.921875,5967.0595703125,235.0,11980.0,16.657970428466797,78.5,3461.17138671875,431.5771789550781,28328.380859375,11925.0888671875,11743.2900390625,1724.9755859375,44144.3125,433.4088134765625,25704.736328125,10500.0,16780.0,7649.96728515625,12029.1904296875,6321.08837890625,149.97000122070312,32.948455810546875,48.04143524169922,1679.66064453125,495.1099853515625,11.233747482299805,132.27247619628906,290300.0,41220.0,95340.0,19.18000030517578,20860.0,161.37643432617188,7.449999809265137,48.87950897216797,9.449999809265137,24160.0,54420.0,427.0744934082031
2023-12-18/2023-12-24,29036.626953125,5938.09375,261.0,12300.0,15.732529640197754,88.0,3461.17138671875,439.1156921386719,28519.91796875,12126.7021484375,11912.041015625,1709.975830078125,43857.28125,434.35107421875,26152.556640625,10840.0,17720.0,7517.7451171875,12420.2314453125,6762.93359375,153.4199981689453,32.7817497253418,49.034461975097656,1659.6646728515625,497.94000244140625,11.54216194152832,141.14051818847656,295000.0,41900.0,97000.0,19.34000015258789,21280.0,163.49581909179688,11.770000457763672,48.81952667236328,13.649999618530273,24200.0,55680.0,429.24395751953125
2023-12-25/2023-12-31,29938.384765625,5899.47216796875,262.0,13500.0,15.732529640197754,95.0,3461.17138671875,444.4336242675781,28072.361328125,12436.107421875,11975.87890625,1834.9739990234375,43857.28125,460.5999755859375,26797.412109375,11300.0,19180.0,7989.96630859375,12569.2001953125,6988.36474609375,151.94000244140625,33.017093658447266,49.59364318847656,1654.6656494140625,502.0,11.39262580871582,139.34495544433594,293500.0,41900.0,94360.0,19.030000686645508,21100.0,166.1328582763672,12.029999732971191,49.511375427246094,11.010000228881836,24040.0,55120.0,432.5106201171875
2024-01-01/2024-01-07,34214.19140625,6208.44580078125,287.0,15080.0,17.028148651123047,91.0,3451.310546875,474.82220458984375,30008.384765625,13374.3046875,12945.826171875,1929.9727783203125,43837.78515625,477.69439697265625,30663.40234375,12480.0,19980.0,8707.740234375,14309.0234375,7222.81298828125,145.24000549316406,33.76236343383789,52.37991714477539,1554.6859130859375,494.1000061035156,11.074867248535156,135.3947296142578,289640.0,41320.0,92500.0,18.770000457763672,20640.0,168.2522430419922,12.65999984741211,49.086463928222656,12.479999542236328,23500.0,54380.0,425.75762939453125
2024-01-08/2024-01-14,32452.482421875,6372.58837890625,315.0,16920.0,15.732529640197754,88.0,3451.310546875,479.57049560546875,29814.783203125,13374.3046875,12846.8515625,2034.97119140625,44052.19921875,488.1409912109375,28797.736328125,13020.0,20240.0,9213.7919921875,14785.9912109375,7556.451171875,154.6199951171875,32.163970947265625,50.73128890991211,1589.77880859375,501.69000244140625,10.71037769317627,142.29763793945312,292840.0,42440.0,94580.0,18.15999984741211,20560.0,166.12545776367188,12.4399995803833,54.69825744628906,16.860000610351562,23960.0,54660.0,433.6889343261719
2024-01-15/2024-01-21,31191.47265625,6285.689453125,316.0,16100.0,15.732529640197754,108.0,3328.04931640625,494.7648010253906,30976.3984375,13175.6865234375,12604.365234375,1969.97216796875,43463.171875,483.392578125,28871.623046875,13000.0,20200.0,9712.8720703125,16121.4990234375,7394.140625,155.33999633789062,31.59521484375,49.670772552490234,1524.69189453125,503.80999755859375,10.467385292053223,146.0184326171875,291680.0,41520.0,100200.0,18.110000610351562,20820.0,167.3636474609375,12.890000343322754,59.47823715209961,13.949999809265137,23960.0,54900.0,438.9369201660156
2024-01-22/2024-01-28,30746.40625,6353.27783203125,320.0,16120.0,15.556694030761719,104.12999725341797,3372.42333984375,476.474609375,31460.404296875,13334.3818359375,12795.8798828125,1994.9892578125,43131.09375,464.39874267578125,28354.41015625,13300.0,20300.0,9924.0224609375,16789.255859375,7213.7958984375,159.1199951171875,32.7817497253418,51.74360275268555,1599.6767578125,515.1199951171875,10.644956588745117,151.8140869140625,296500.0,43320.0,102660.0,19.1200008392334,20720.0,169.29957580566406,12.170000076293945,61.017906188964844,12.300000190734863,24060.0,55400.0,443.8283996582031
2024-01-29/2024-02-04,31710.708984375,6140.85791015625,308.0,16300.0,14.807086944580078,106.0,2731.4658203125,483.99285888671875,29814.783203125,13533.0,12648.904296875,1899.9896240234375,44615.6796875,476.4535827636719,29167.173828125,13100.0,19400.0,9866.4365234375,15243.8798828125,7114.60595703125,171.80999755859375,32.82097625732422,53.546485900878906,1679.66064453125,519.1400146484375,11.345897674560547,142.0283203125,300360.0,43440.0,100340.0,19.149999618530273,20800.0,171.70718383789062,13.579999923706055,66.14580535888672,12.0600004196167,24220.0,55560.0,449.8190002441406
2024-02-05/2024-02-11,30227.16796875,6063.61474609375,313.0,15340.0,14.807086944580078,106.0,2603.27392578125,483.99285888671875,31460.404296875,13335.0,12513.21875,1909.9896240234375,44928.22265625,470.7131652832031,28446.767578125,12900.0,19400.0,9405.7470703125,15472.8232421875,7033.45068359375,174.4499969482422,32.42873001098633,52.54892349243164,1666.163330078125,525.9400024414062,11.850574493408203,148.63197326660156,302500.0,43760.0,106960.0,19.700000762939453,20860.0,171.9823455810547,14.8100004196167,72.11752319335938,12.300000190734863,24180.0,56140.0,456.146240234375
2024-02-12/2024-02-18,31525.26953125,6227.7568359375,290.0,15000.0,14.807086944580078,106.0,2366.613037109375,483.99285888671875,29756.703125,13335.0,12432.2236328125,2029.9888916015625,45705.9453125,471.669921875,28631.490234375,12520.0,19000.0,9357.7587890625,15701.7685546875,7078.537109375,169.50999450683594,33.428955078125,53.385963439941406,1764.6434326171875,528.22998046875,11.495431900024414,140.17291259765625,306320.0,44000.0,106940.0,19.989999771118164,20840.0,175.93280029296875,14.59000015258789,72.59741973876953,11.1899995803833,24220.0,56780.0,454.5223388671875
2024-02-19/2024-02-25,31488.181640625,6594.6630859375,298.0,14420.0,14.807086944580078,106.0,2465.2216796875,473.4712219238281,30008.384765625,13379.5,12809.2001953125,2119.988525390625,45705.9453125,469.7564697265625,30201.603515625,12860.0,20000.0,9453.734375,16026.107421875,7213.7958984375,174.99000549316406,33.262245178222656,54.437137603759766,1694.6575927734375,534.8499755859375,11.652042388916016,143.6044158935547,306500.0,44560.0,106100.0,20.139999389648438,20780.0,180.80699157714844,14.319999694824219,78.80008697509766,10.5,24120.0,56500.0,462.1962585449219
2024-02-26/2024-03-03,30598.052734375,6758.8056640625,298.0,14300.0,14.807086944580078,95.0,2445.5,450.51507568359375,28265.96484375,13330.0,12749.203125,2529.986328125,45705.9453125,470.7131652832031,29795.21875,13000.0,19980.0,9981.6083984375,17457.0078125,7322.00244140625,178.22000122070312,33.68391036987305,54.11594772338867,1706.6551513671875,537.2999877929688,11.949581146240234,136.80125427246094,313220.0,45800.0,108380.0,20.100000381469727,20880.0,182.08450317382812,14.520000457763672,82.26134490966797,10.949999809265137,24400.0,57600.0,466.8005676269531
2024-03-04/2024-03-10,30394.06640625,7579.51806640625,295.0,13900.0,15.084718704223633,95.0,2341.960693359375,453.8155212402344,29524.380859375,13780.0,13050.0,2699.985595703125,45705.9453125,457.8052978515625,29462.724609375,13080.0,21140.0,10653.447265625,18029.369140625,7394.140625,175.35000610351562,35.15558624267578,55.97496032714844,1668.662841796875,541.7899780273438,11.690434455871582,135.07553100585938,317400.0,45340.0,107340.0,20.100000381469727,21180.0,184.96380615234375,14.039999961853027,87.50922393798828,10.649999618530273,24380.0,57660.0,465.77081298828125
2024-03-11/2024-03-17,29392.67578125,7917.45849609375,270.0,13040.0,15.084718704223633,95.0,2233.49072265625,407.5668029785156,29040.373046875,13550.0,12789.5,2629.985595703125,45001.2734375,393.2306823730469,29000.927734375,12700.0,19100.0,10538.275390625,17285.30078125,7421.1923828125,174.4199981689453,34.96795654296875,56.07229995727539,1694.6575927734375,537.5399780273438,11.575258255004883,140.83126831054688,317700.0,45320.0,108580.0,19.65999984741211,21260.0,187.00784301757812,15.899999618530273,87.822265625,11.489999771118164,24220.0,56900.0,465.39453125
2024-03-18/2024-03-24,32545.203125,8168.49951171875,280.0,13540.0,14.807086944580078,95.0,2376.473876953125,417.20196533203125,29021.01171875,13673.0,13260.0,2874.984375,45074.79296875,412.5066833496094,30460.208984375,13180.0,20300.0,10653.447265625,18124.76171875,7213.7958984375,178.8699951171875,36.58748245239258,59.19661331176758,1688.6588134765625,550.0399780273438,12.391092300415039,150.39759826660156,313920.0,45500.0,107320.0,20.329999923706055,21260.0,193.21849060058594,16.729999542236328,94.273193359375,10.260000228881836,24160.0,59060.0,474.4744567871094
2024-03-25/2024-03-31,32638.51171875,8342.2978515625,280.0,13300.0,14.807086944580078,95.0,2376.473876953125,416.2339782714844,29505.017578125,14030.0,13440.0,3099.9833984375,45015.94921875,416.4031066894531,31213.7421875,13260.0,20300.0,10826.20703125,17685.953125,7123.623046875,180.3800048828125,37.44662094116211,61.552024841308594,1699.6566162109375,552.489990234375,12.746220588684082,150.55718994140625,318880.0,46540.0,110140.0,21.010000228881836,21360.0,196.83482360839844,14.75,90.34085083007812,9.0600004196167,24300.0,58020.0,477.51025390625
2024-04-01/2024-04-07,34333.27734375,8545.0615234375,283.0,14500.0,15.547439575195312,95.0,2381.404296875,416.2339782714844,31363.603515625,14745.0,14095.0,3234.982666015625,41387.2109375,439.6441955566406,32466.84765625,14800.0,22200.0,10960.5751953125,19536.587890625,8000.0,185.07000732421875,36.64673614501953,59.95579528808594,1644.667724609375,546.4099731445312,12.746220588684082,152.12332153320312,310700.0,46480.0,105360.0,20.1200008392334,20880.0,194.0341339111328,15.710000038146973,87.99324798583984,8.220000267028809,23900.0,57720.0,473.3281555175781
2024-04-08/2024-04-14,33095.5234375,8448.5068359375,311.0,16060.0,17.55968475341797,100.0,2421.6953125,454.95343017578125,34848.4453125,14982.0,14170.0,3259.982421875,41171.44921875,457.0750427246094,31669.41796875,16000.0,22500.0,11874.23046875,20833.9375,8100.0,186.1300048828125,35.34321594238281,58.08704376220703,1658.6649169921875,542.3300170898438,12.103150367736816,157.3404083251953,310100.0,44400.0,104940.0,19.540000915527344,20500.0,180.675537109375,13.949999809265137,88.17121124267578,9.390000343322754,23380.0,55320.0,466.4540710449219
2024-04-15/2024-04-21,32086.283203125,8173.61376953125,296.0,15160.0,16.705429077148438,100.0,2327.792724609375,445.2735595703125,34751.6484375,14320.0,13560.5,3274.988525390625,36150.0625,447.3912353515625,30207.458984375,15840.0,20800.0,10803.6025390625,19345.798828125,8180.0,174.6300048828125,36.50848388671875,57.561458587646484,1620.672607421875,525.22998046875,11.652042388916016,153.7093963623047,309480.0,44880.0,104720.0,20.459999084472656,20780.0,183.65072631835938,13.289999961853027,76.18722534179688,8.640000343322754,23900.0,55700.0,452.0801086425781
2024-04-22/2024-04-28,32276.70703125,8320.4453125,306.0,14900.0,17.369850158691406,100.0,2288.255126953125,448.177490234375,38142.67578125,14720.0,13940.0,3269.988525390625,35306.625,457.0750427246094,30283.404296875,15900.0,22000.0,11484.9111328125,22297.83984375,8100.0,179.6199951171875,37.357749938964844,60.98750686645508,1617.6732177734375,536.2999877929688,12.275915145874023,171.52528381347656,307560.0,46000.0,106760.0,20.469999313354492,21100.0,191.25177001953125,12.529999732971191,87.72028350830078,8.100000381469727,24280.0,55540.0,464.1097412109375
2024-04-29/2024-05-05,31610.2265625,7126.21630859375,294.0,14540.0,15.186755180358887,95.0,2421.6953125,457.89935302734375,28934.4765625,14720.0,14050.0,2529.9912109375,45800.5390625,476.5336608886719,30473.26953125,12740.0,19800.0,10414.283203125,18613.849609375,8190.0,186.2100067138672,36.78498840332031,59.877933502197266,1694.9576416015625,538.7100219726562,11.930386543273926,166.82691955566406,314560.0,46140.0,103960.0,20.459999084472656,21160.0,188.3062286376953,12.789999961853027,88.77411651611328,9.300000190734863,24400.0,56520.0,466.86138916015625
2024-05-06/2024-05-12,33038.40234375,8379.177734375,296.0,14900.0,17.085098266601562,100.0,2263.543701171875,446.233154296875,39589.40234375,14873.0,13813.5,3239.988525390625,34541.6484375,450.275634765625,31707.388671875,16160.0,21640.0,11504.376953125,23267.310546875,8350.0,187.47999572753906,37.970008850097656,62.37144088745117,1725.6513671875,549.2999877929688,11.508070945739746,168.23341369628906,320100.0,45380.0,105880.0,20.6299991607666,21200.0,196.47068786621094,12.0600004196167,89.86292266845703,8.699999809265137,24400.0,56200.0,475.5632019042969
2024-05-13/2024-05-19,34656.99609375,8222.55859375,300.0,15900.0,16.99018096923828,100.0,2243.77490234375,448.177490234375,39589.40234375,15120.0,14150.0,3274.988525390625,35267.39453125,454.165771484375,33131.375,15180.0,22360.0,11757.4345703125,25962.44140625,10180.0,184.6999969482422,38.799522399902344,62.90159606933594,1800.4000244140625,557.97998046875,11.929569244384766,175.6251220703125,320040.0,46500.0,108060.0,20.989999771118164,21240.0,202.42103576660156,12.710000038146973,92.46348571777344,12.65999984741211,24280.0,57040.0,483.4604797363281
2024-05-20/2024-05-26,33800.08984375,8124.669921875,328.0,15320.0,16.99018096923828,100.0,2189.410400390625,447.2052917480469,35679.3359375,14963.0,14033.0,3124.989013671875,33835.515625,456.11077880859375,32656.712890625,14920.0,21820.0,11874.23046875,24527.623046875,9600.0,180.75,39.204402923583984,62.4205322265625,1862.300048828125,559.3699951171875,11.812994003295898,174.5577850341797,320040.0,45720.0,113200.0,20.270000457763672,21080.0,198.3882598876953,12.420000076293945,106.4511489868164,10.5,23920.0,57080.0,483.5002136230469
2024-05-27/2024-06-02,34180.9375,8026.7822265625,318.0,15020.0,16.04100799560547,90.0,2243.77490234375,438.45562744140625,32258.029296875,14820.0,13928.0,3159.98876953125,57961.7109375,437.6329650878906,32352.9296875,14880.0,21000.0,11348.6494140625,23267.310546875,9300.0,176.44000244140625,39.49078369140625,61.17369079589844,1723.9000244140625,548.969970703125,11.78385066986084,172.07391357421875,322160.0,45800.0,110320.0,20.030000686645508,21200.0,200.28604125976562,12.869999885559082,109.6146240234375,9.449999809265137,24220.0,56760.0,481.4042053222656
2024-06-03/2024-06-09,34466.57421875,8065.9375,314.0,15200.0,16.135927200317383,95.0,2228.9482421875,447.23114013671875,34799.57421875,14995.0,14077.0,3284.988525390625,55902.15625,440.475830078125,33302.25,14300.0,21000.0,11815.83203125,24488.84375,9380.0,184.3000030517578,39.28340530395508,60.65335464477539,1786.800048828125,564.989990234375,11.803279876708984,174.02908325195312,329000.0,45700.0,125000.0,19.93000030517578,21160.0,197.6370391845703,13.770000457763672,120.86773681640625,10.050000190734863,24280.0,55800.0,487.543212890625
2024-06-10/2024-06-16,33095.5234375,8007.205078125,303.0,14420.0,15.186755180358887,95.0,2233.890380859375,447.23114013671875,35014.625,14620.0,13750.0,3189.98876953125,54470.27734375,425.8258972167969,31802.322265625,13740.0,19900.0,11445.978515625,24081.66796875,9000.0,183.66000366210938,38.9858283996582,58.24803924560547,1770.0,571.5599975585938,11.375835418701172,176.3533172607422,346200.0,46600.0,131660.0,19.440000534057617,22640.0,191.5384063720703,12.9399995803833,131.85789489746094,8.119999885559082,25660.0,60900.0,495.6689147949219
2024-06-17/2024-06-23,33304.98828125,7928.89501953125,300.0,14040.0,15.186755180358887,95.0,2139.98779296875,447.23114013671875,32844.5390625,14680.0,13787.5,3294.98828125,49036.98046875,423.87255859375,32125.08984375,13000.0,19760.0,11329.1826171875,24411.287109375,9040.0,189.0800018310547,39.23421096801758,58.89600372314453,1777.5,576.22998046875,11.50212574005127,179.3919677734375,350000.0,48420.0,132840.0,19.729999542236328,22800.0,194.02926635742188,12.199999809265137,126.55917358398438,6.960000038146973,26200.0,61580.0,498.4503479003906
2024-06-24/2024-06-30,33609.671875,8154.037109375,285.0,14260.0,14.996920585632324,95.0,2169.641357421875,420.865966796875,33626.5546875,14800.0,13850.0,3214.98876953125,50802.3125,422.8958740234375,32352.9296875,12920.0,20000.0,11582.240234375,23674.48828125,9000.0,193.25,39.51239776611328,62.30271911621094,1775.0,580.4199829101562,12.182150840759277,181.9086151123047,352060.0,49320.0,133720.0,19.65999984741211,22660.0,199.92031860351562,12.0,123.52943420410156,5.869999885559082,26180.0,62340.0,496.811279296875
2024-07-01/2024-07-07,34318.20703125,8222.55859375,289.0,14300.0,15.38145637512207,95.0,2105.392333984375,422.82806396484375,32453.533203125,14932.0,13929.0,3389.988037109375,51939.96875,423.8725280761719,33028.34375,13140.0,20280.0,11582.240234375,24042.888671875,9300.0,200.0,40.148250579833984,62.86232376098633,1714.0,585.719970703125,12.473589897155762,190.34742736816406,348860.0,49220.0,134540.0,19.149999618530273,22560.0,202.42103576660156,12.229999542236328,125.8192367553711,7.329999923706055,26040.0,61780.0,508.2564697265625
2024-07-08/2024-07-14,34845.578125,8222.55859375,278.0,13980.0,15.57615852355957,95.0,2086.34228515625,412.03662109375,33079.14453125,14700.0,13785.0,3344.98828125,49527.34765625,414.0606994628906,33008.85546875,13000.0,19900.0,11797.744140625,23170.365234375,9020.0,194.49000549316406,41.32060623168945,63.343387603759766,1707.0,594.52001953125,13.629630088806152,184.8247528076172,345600.0,49180.0,130160.0,19.260000228881836,22080.0,203.6917724609375,12.609999656677246,129.2289581298828,8.630000114440918,25880.0,62300.0,512.9518432617188
2024-07-15/2024-07-21,34865.109375,8305.513671875,275.0,13680.0,15.57615852355957,84.0,2135.89892578125,412.03662109375,32186.79296875,14693.0,13757.0,3414.994384765625,48056.23828125,417.00421142578125,33125.76953125,12740.0,18800.0,11679.3720703125,22872.703125,8820.0,183.1300048828125,42.62212371826172,63.95207977294922,1725.0,582.0700073242188,13.581056594848633,177.42457580566406,343960.0,51000.0,128900.0,19.110000610351562,22180.0,208.50228881835938,11.079999923706055,117.91991424560547,7.849999904632568,25820.0,61460.0,502.9828796386719
2024-07-22/2024-07-28,35060.43359375,8285.7392578125,278.0,13500.0,14.797350883483887,80.0,2140.854736328125,412.03662109375,32107.7578125,14530.0,13600.0,3364.994384765625,51959.58203125,415.0418701171875,32287.884765625,12360.0,18600.0,11521.54296875,22420.361328125,8850.0,182.5,41.40008544921875,63.99135208129883,1737.0,575.1500244140625,10.870674133300781,166.7786865234375,339400.0,50080.0,123420.0,19.09000015258789,22480.0,210.9473114013672,11.630000114440918,113.05032348632812,7.829999923706055,25700.0,61880.0,498.7760009765625
