Date,BCOLOMBIA.CL,BHI.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL
2023-12-04,28738.1953125,204.99581909179688,22441.83203125,10286.912109375,2218.267578125,5239.95361328125,20199.748046875,226.0,11400.0,2308.424560546875,16.843061447143555,78.5,3437.884521484375,1522.391845703125,44537.8984375,10266.1435546875,427.73974609375,28935.37109375,11258.3701171875,11409.5390625,13868.6240234375,1724.970703125,45074.1875,400.6683654785156,24610.876953125,10680.0,15860.0,6776.9541015625,11591.4599609375,3780.9423828125,6339.123046875
2023-12-05,28015.77734375,206.9957733154297,22441.83203125,10341.82421875,2236.33935546875,5297.01318359375,20219.748046875,221.0,11420.0,2281.213134765625,16.843061447143555,78.5,3437.884521484375,1502.3602294921875,44465.21484375,10247.0615234375,466.96484375,28821.525390625,11258.3701171875,11458.51953125,13959.865234375,1709.970947265625,45074.1875,402.53619384765625,24471.140625,10500.0,15780.0,6982.59912109375,11481.240234375,3780.9423828125,6339.123046875
2023-12-06,26888.09765625,207.99575805664062,22348.712890625,10433.3447265625,2209.232177734375,5258.97314453125,19999.75,221.0,11300.0,2226.790771484375,16.843061447143555,78.5,3437.884521484375,1486.3350830078125,44174.47265625,9712.763671875,466.96484375,28461.021484375,11258.3701171875,11240.828125,13959.865234375,1699.9710693359375,46444.98828125,397.8663635253906,24366.3359375,10500.0,15680.0,6870.4287109375,11113.83984375,3713.666015625,6339.123046875
2023-12-07,28174.357421875,208.99574279785156,22348.712890625,10433.3447265625,2209.232177734375,5344.5625,19999.75,221.0,11700.0,2235.86083984375,16.935604095458984,78.5,3437.884521484375,1528.0479736328125,45155.7265625,9922.66796875,466.96484375,28935.37109375,11258.3701171875,11240.828125,14416.0693359375,1719.970703125,45074.1875,410.0079345703125,24366.3359375,10260.0,15820.0,6945.20947265625,11113.83984375,3713.666015625,6239.93310546875
2023-12-08,28174.357421875,208.99574279785156,22348.712890625,10433.3447265625,2209.232177734375,5344.5625,19999.75,221.0,11700.0,2235.86083984375,16.935604095458984,78.5,3437.884521484375,1528.0479736328125,45155.7265625,9922.66796875,466.96484375,28935.37109375,11436.029296875,11319.98828125,14416.0693359375,1719.970703125,45074.1875,410.0079345703125,24366.3359375,10260.0,15820.0,6945.20947265625,11113.83984375,3713.666015625,6239.93310546875
2023-12-11,27222.87890625,207.99575805664062,22348.712890625,10433.3447265625,2231.8212890625,5506.23046875,19919.751953125,221.0,11500.0,2276.677978515625,16.935604095458984,78.5,3449.611572265625,1613.2415771484375,46694.8828125,10227.98046875,466.96484375,28935.37109375,11436.029296875,11319.98828125,14142.3466796875,1699.9710693359375,44236.47265625,404.4041442871094,24244.068359375,10500.0,15540.0,7029.3369140625,11242.4296875,3713.666015625,6456.34716796875
2023-12-12,27522.41796875,207.99575805664062,22814.3125,10598.08203125,2267.9638671875,5705.9384765625,19299.759765625,221.0,11320.0,2231.325927734375,16.65797233581543,78.5,3459.3837890625,1608.7099609375,48081.68359375,10857.6875,422.1361999511719,28840.5,11436.029296875,11356.6005859375,14142.3466796875,1684.971435546875,44236.47265625,407.20599365234375,24628.341796875,10200.0,15880.0,7384.54345703125,11297.5400390625,3718.15087890625,6456.34716796875
2023-12-13,28191.9765625,204.99581909179688,22814.3125,10598.08203125,2466.749755859375,5743.978515625,19199.76171875,235.0,11320.0,2267.607421875,16.65797233581543,78.5,3459.3837890625,1622.3046875,49085.27734375,11315.6572265625,427.73974609375,28840.5,11932.076171875,11725.6865234375,14233.5869140625,1714.970947265625,44236.47265625,401.6022033691406,25065.013671875,10260.0,16000.0,7421.93310546875,11297.5400390625,3754.03173828125,6303.05419921875
2023-12-14,28103.87890625,205.9958038330078,22367.333984375,10598.08203125,2448.678466796875,5724.958984375,19959.751953125,235.0,11600.0,2317.494873046875,16.65797233581543,78.5,3459.3837890625,1654.0257568359375,51840.62890625,11449.23046875,427.73974609375,28935.37109375,11932.076171875,11725.6865234375,14144.830078125,1719.970703125,44236.47265625,401.6022033691406,25536.62109375,10200.0,16180.0,7440.6279296875,11407.759765625,3875.12939453125,6303.05419921875
2023-12-15,28015.77734375,206.9957733154297,22832.93359375,10598.08203125,2471.267578125,5877.1171875,19139.76171875,235.0,11980.0,2175.235595703125,16.65797233581543,78.5,3430.067138671875,1631.367919921875,54668.9609375,11640.0517578125,427.73974609375,28062.564453125,11925.0888671875,11740.5302734375,14238.7529296875,1724.970703125,44236.47265625,429.62103271484375,25065.013671875,10500.0,16780.0,7571.4931640625,11867.009765625,4054.499267578125,6321.08837890625
2023-12-18,28632.478515625,208.99574279785156,22832.93359375,10598.08203125,2457.7138671875,5943.68603515625,18939.763671875,231.0,11980.0,2152.241455078125,16.65797233581543,78.5,3415.408447265625,1631.367919921875,53829.58203125,11754.5439453125,435.2112121582031,27721.033203125,11925.0888671875,11735.5830078125,14238.7529296875,1729.970703125,45787.0,408.13995361328125,24977.677734375,10460.0,16980.0,7702.35888671875,12307.8896484375,4054.499267578125,6483.39892578125
2023-12-19,28174.357421875,206.9957733154297,23894.501953125,10598.08203125,2543.55322265625,5934.17626953125,18559.76953125,231.0,11900.0,2179.83447265625,16.65797233581543,78.5,3400.750244140625,1672.152099609375,55435.34765625,11792.7080078125,435.2112121582031,27512.3203125,11925.0888671875,11854.3232421875,14238.7529296875,1749.97021484375,44734.42578125,420.2814636230469,25204.748046875,10460.0,17480.0,7721.0537109375,12399.73828125,3970.419677734375,6501.43310546875
2023-12-20,28015.77734375,208.99574279785156,25607.90234375,10598.08203125,2588.73193359375,5629.85986328125,18519.76953125,253.0,12820.0,2147.642822265625,15.732528686523438,87.0,3400.750244140625,1699.341552734375,54741.9453125,11277.4912109375,435.2112121582031,27512.3203125,11925.0888671875,11804.84765625,13938.19921875,1764.969970703125,44539.50390625,437.0926513671875,25222.216796875,10700.0,17960.0,7478.01806640625,12050.7099609375,3970.419677734375,6744.89892578125
2023-12-21,28456.279296875,204.99581909179688,24676.708984375,10598.08203125,2520.9638671875,5629.85986328125,19479.7578125,254.0,12500.0,2166.037841796875,15.732528686523438,88.0,3420.294921875,1649.4942626953125,52880.7265625,11334.7392578125,435.2112121582031,28461.021484375,11925.0888671875,11793.46875,13975.7685546875,1709.970947265625,44539.50390625,425.88519287109375,25728.7578125,10740.0,17480.0,7375.1953125,12179.2978515625,3989.104248046875,6762.93359375
2023-12-22,28368.177734375,206.9957733154297,24676.708984375,10598.08203125,2647.4638671875,5848.58740234375,20859.740234375,261.0,12300.0,2161.439208984375,15.732528686523438,88.0,3430.067138671875,1676.68359375,52880.7265625,11620.9697265625,438.5995178222656,28556.912109375,12126.7021484375,11909.2412109375,14126.0458984375,1709.970947265625,43857.27734375,433.98114013671875,25501.6875,10840.0,17720.0,7440.6279296875,12252.779296875,3989.104248046875,6762.93359375
2023-12-25,28368.177734375,206.9957733154297,24676.708984375,10598.08203125,2647.4638671875,5848.58740234375,20859.740234375,261.0,12300.0,2161.439208984375,15.732528686523438,88.0,3430.067138671875,1676.68359375,52880.7265625,11620.9697265625,438.5995178222656,28556.912109375,12176.6064453125,12210.546875,14126.0458984375,1709.970947265625,43857.27734375,433.98114013671875,25501.6875,10840.0,17720.0,7440.6279296875,12252.779296875,3989.104248046875,6762.93359375
2023-12-26,29259.5546875,207.99575805664062,25862.625,10524.8662109375,2674.5712890625,5810.54736328125,21259.734375,260.0,12480.0,2170.63671875,15.732528686523438,88.0,3430.067138671875,1758.251953125,52880.7265625,11735.4619140625,438.5995178222656,28480.197265625,12176.6064453125,12210.546875,14313.8916015625,1739.9705810546875,43857.27734375,443.39501953125,26531.986328125,10920.0,18480.0,7758.4443359375,12572.7431640625,3989.104248046875,6988.36474609375
2023-12-27,29803.072265625,204.99581909179688,25937.861328125,10524.8662109375,2679.0888671875,5848.58740234375,20899.740234375,260.0,12980.0,2133.84619140625,15.732528686523438,88.0,3430.067138671875,1767.315185546875,53811.3359375,11773.6259765625,438.5995178222656,28480.197265625,12436.107421875,11973.064453125,14576.8759765625,1819.9691162109375,42590.2890625,446.2192077636719,26604.03515625,11300.0,18960.0,7851.9189453125,12685.6728515625,4260.0263671875,6988.36474609375
2023-12-28,30074.8359375,212.9956512451172,25825.0078125,10524.8662109375,2674.5712890625,5810.54736328125,20800.0,262.0,13500.0,2152.241455078125,15.732528686523438,95.0,3430.067138671875,1721.9993896484375,53811.3359375,11849.955078125,440.4819030761719,27808.947265625,12436.107421875,11973.064453125,14539.3076171875,1834.96875,43857.27734375,456.5744934082031,26946.265625,11300.0,19180.0,7908.00390625,12704.4931640625,4297.3955078125,6988.36474609375
