Date,BCOLOMBIA.CL,CEMARGOS.CL,CONCONCRET.CL,CORFICOLCF.CL,ENKA.CL,ETB.CL,EXITO.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,TERPEL.CL,AMZN,BAC,C,CENCOSUD.SN,CSPX.L,F,GOOGL,ISAC.CL,IUFS.CL,IUIT.CL,JETS,JPEA.CL,JPM,LQDA,NVDA,RBOT,SDHA.CL,SUAS.CL,VOO
2023-06-12/2023-06-18,27460.29296875,3060.4501953125,238.0,13911.8837890625,18.962324142456055,90.8499984741211,4092.267822265625,468.67291259765625,33598.98828125,11638.3046875,11567.423828125,1904.938232421875,51519.9140625,427.7000427246094,24335.26953125,11308.3935546875,19829.974609375,5479.9716796875,11868.701171875,6424.78662109375,125.48999786376953,28.16263198852539,45.3387565612793,1557.685302734375,460.8599853515625,13.12695598602295,123.2248764038086,290030.0,39190.0,90480.0,20.56999969482422,21000.0,137.94659423828125,8.630000114440918,42.67557144165039,62.70000076293945,24240.0,53460.0,396.54388427734375
2023-06-19/2023-06-25,26438.197265625,2883.5859375,234.0,13355.408203125,18.925308227539062,94.80000305175781,3950.320556640625,418.6441955566406,32490.919921875,11638.3046875,11133.525390625,1899.9383544921875,47850.12109375,437.6047058105469,23302.76171875,11111.0830078125,19431.626953125,5479.9716796875,11612.7958984375,6559.34228515625,129.3300018310547,26.773313522338867,43.29715347290039,1544.6878662109375,452.8599853515625,12.762825012207031,122.03780364990234,290030.0,39170.0,90070.0,20.209999084472656,21000.0,133.70016479492188,9.0,42.19275665283203,58.5,24220.0,53390.0,391.0250244140625
2023-06-26/2023-07-02,26404.126953125,2947.742431640625,238.0,13772.765625,18.962324142456055,85.30000305175781,4137.62841796875,428.80462646484375,33805.5859375,11200.625,11188.0048828125,1849.9400634765625,46749.546875,437.6047058105469,23495.83203125,11157.9873046875,19052.7109375,5425.8037109375,11427.484375,6570.88427734375,130.36000061035156,27.68022918701172,43.31596755981445,1553.586181640625,462.45001220703125,13.773290634155273,119.40433502197266,290030.0,38920.0,92000.0,21.420000076293945,21000.0,140.04574584960938,7.849999904632568,42.28572082519531,54.900001525878906,24100.0,55210.0,398.5302734375
2023-07-03/2023-07-09,26656.1640625,2855.842529296875,253.8800048828125,13911.8837890625,18.0461368560791,89.0999984741211,4141.572265625,424.8394470214844,35065.79296875,11104.6328125,11142.634765625,1833.9404296875,47079.46484375,446.32012939453125,24036.4453125,10892.982421875,18450.330078125,5498.02734375,12009.8359375,6551.0283203125,129.77999877929688,27.525861740112305,43.033721923828125,1629.6707763671875,460.1000061035156,13.636738777160645,119.18488311767578,295520.0,40120.0,92990.0,21.68000030517578,21260.0,138.9865264892578,7.710000038146973,42.48664093017578,52.79999923706055,24370.0,55210.0,395.78411865234375
2023-07-10/2023-07-16,29549.76171875,3030.1064453125,237.27000427246094,14347.7900390625,18.175697326660156,89.93000030517578,4104.72216796875,432.4964294433594,36117.48828125,11289.65234375,11496.6865234375,1904.2681884765625,46366.1328125,444.5058288574219,25353.984375,11179.2197265625,19276.173828125,5704.9111328125,12118.357421875,6502.61474609375,134.67999267578125,28.085445404052734,43.04312515258789,1670.6624755859375,471.04998779296875,13.636738777160645,125.1102066040039,287680.0,40070.0,92120.0,21.3799991607666,21120.0,145.20556640625,7.849999904632568,45.45150375366211,57.29999923706055,24330.0,54760.0,405.48980712890625
2023-07-17/2023-07-23,29462.07421875,3252.722900390625,268.8999938964844,14644.5771484375,18.0461368560791,84.16999816894531,4131.71142578125,449.8674011230469,36951.26171875,11536.841796875,11590.6787109375,1884.038818359375,46459.14453125,464.4631652832031,25440.6640625,11733.03515625,19820.259765625,5612.44921875,12471.056640625,6582.58837890625,130.0,30.854433059692383,44.26620864868164,1804.6353759765625,474.42999267578125,12.68089485168457,119.72354125976562,293200.0,39780.0,90830.0,21.790000915527344,20970.0,150.22769165039062,8.149999618530273,44.29194641113281,60.900001525878906,23450.0,54670.0,408.2404479980469
2023-07-24/2023-07-30,29199.021484375,3180.03662109375,260.0,14366.3388671875,18.0461368560791,84.9000015258789,4475.8564453125,432.14306640625,34269.921875,11469.2001953125,11532.2373046875,1897.9556884765625,45565.703125,458.5666809082031,25449.3359375,12176.1396484375,19237.310546875,5621.6953125,13022.712890625,6596.1142578125,132.2100067138672,30.777250289916992,44.60490798950195,1820.6322021484375,478.0899963378906,12.07097339630127,132.2525177001953,286690.0,39830.0,90620.0,21.219999313354492,20440.0,152.1279754638672,7.760000228881836,46.73200988769531,49.20000076293945,23370.0,53780.0,412.464599609375
2023-07-31/2023-08-06,29365.62109375,3180.03662109375,265.0,14375.61328125,18.0461368560791,83.0,4436.41259765625,456.4299621582031,34108.86328125,11538.8310546875,11464.056640625,1899.9556884765625,45762.2578125,456.77032470703125,25969.416015625,12009.9755859375,19334.46875,5778.880859375,12389.6640625,6501.43310546875,139.57000732421875,30.198368072509766,43.0054931640625,1799.6363525390625,471.9700012207031,11.861882209777832,127.7935562133789,291100.0,41500.0,90900.0,20.290000915527344,20940.0,151.26507568359375,8.109999656677246,44.662803649902344,28.5,24260.0,54710.0,403.1419677734375
2023-08-07/2023-08-13,27269.95703125,3099.172607421875,259.989990234375,14412.7119140625,16.65797233581543,85.0,4190.876953125,435.7586975097656,35435.3125,11577.7568359375,11382.0341796875,1946.9547119140625,45994.55859375,464.0786437988281,24218.47265625,12268.453125,18848.677734375,5815.86572265625,12389.6640625,6514.958984375,138.41000366210938,30.188720703125,42.41946792602539,1847.1268310546875,464.57000732421875,11.171703338623047,129.23997497558594,289000.0,40510.0,89180.0,20.190000534057617,20330.0,149.742919921875,7.170000076293945,40.83928298950195,27.899999618530273,23940.0,54170.0,402.1891174316406
2023-08-14/2023-08-20,26787.69140625,3043.7490234375,250.0,13540.900390625,16.648717880249023,81.3499984741211,3681.0,433.6951904296875,32687.65234375,11078.71484375,11291.9677734375,1912.9554443359375,46375.96875,452.2026062011719,24123.126953125,11837.728515625,17974.25390625,5450.640625,12208.7939453125,6399.97119140625,133.22000122070312,28.085445404052734,40.21140670776367,1819.63232421875,455.1000061035156,11.006058692932129,127.1451644897461,281000.0,39500.0,85170.0,19.229999542236328,20100.0,144.429931640625,6.960000038146973,43.2823371887207,27.690000534057617,23290.0,52910.0,394.01580810546875
2023-08-21/2023-08-27,25165.521484375,2872.935791015625,241.77999877929688,11695.2578125,16.648717880249023,86.16999816894531,3401.02001953125,399.3191223144531,31740.185546875,10779.291015625,10944.568359375,1880.956298828125,46555.0234375,422.96929931640625,23993.10546875,10708.35546875,17585.623046875,5455.263671875,11304.4375,6402.24365234375,133.25999450683594,27.496915817260742,39.250144958496094,1848.1265869140625,457.67999267578125,10.96004581451416,129.55918884277344,288110.0,39940.0,89100.0,18.90999984741211,20540.0,142.5684356689453,7.079999923706055,46.00028991699219,30.299999237060547,24030.0,53880.0,397.07098388671875
2023-08-28/2023-09-03,25165.521484375,2798.431884765625,225.0,10897.642578125,18.50885581970215,83.94999694824219,2952.349609375,438.2056579589844,28784.083984375,10449.923828125,10629.830078125,1813.4478759765625,46062.61328125,434.0232238769531,23819.744140625,9940.650390625,17711.927734375,5177.876953125,10852.2607421875,6221.89892578125,138.1199951171875,27.96002197265625,39.583248138427734,1839.6282958984375,471.32000732421875,11.171703338623047,135.32492065429688,285030.0,40670.0,91780.0,19.209999084472656,20690.0,142.345458984375,7.0,48.490333557128906,29.219999313354492,24130.0,55850.0,407.3955993652344
2023-09-04/2023-09-10,24814.78515625,3803.32373046875,229.0,10707.060546875,16.843061447143555,85.0,2662.439453125,423.4855041503906,29371.515625,10215.3740234375,10563.5166015625,1834.9571533203125,45131.515625,423.521728515625,22259.49609375,10235.5791015625,16516.8828125,5362.80126953125,11033.1318359375,6312.0712890625,138.22999572753906,27.589859008789062,38.63150405883789,1781.6400146484375,466.9800109863281,11.318940162658691,136.0431365966797,290250.0,40190.0,91900.0,18.31999969482422,20280.0,139.44659423828125,7.079999923706055,45.55446243286133,28.350000381469727,24060.0,54350.0,402.1694641113281
2023-09-11/2023-09-17,28927.19921875,3543.46923828125,211.0,13083.2001953125,16.843061447143555,70.61000061035156,2711.74365234375,446.5009460449219,27467.1015625,10479.8662109375,10723.85546875,1806.9378662109375,41362.34375,465.87396240234375,24097.12109375,10839.9287109375,15810.0,5270.33984375,9586.1640625,5743.98486328125,140.38999938964844,28.05682373046875,40.649208068847656,1771.64208984375,466.4100036621094,11.60421371459961,137.06060791015625,283230.0,39270.0,86680.0,18.0,19630.0,144.27479553222656,6.449999809265137,43.886722564697266,24.209999084472656,23680.0,53180.0,401.5309143066406
2023-09-18/2023-09-24,27462.86328125,3834.215087890625,230.0,12173.658203125,16.843061447143555,61.0,2711.74365234375,428.28192138671875,28803.03515625,10479.8662109375,10811.9423828125,1806.9578857421875,42259.9765625,451.1427307128906,23655.052734375,10636.818359375,16200.0,5459.88671875,9993.123046875,5989.82177734375,129.1199951171875,26.8894100189209,38.945579528808594,1679.66064453125,455.1199951171875,11.438570976257324,129.9282684326172,276280.0,38870.0,84210.0,17.170000076293945,19710.0,141.28866577148438,6.389999866485596,41.597412109375,21.270000457763672,23130.0,50660.0,389.95867919921875
2023-09-25/2023-10-01,27015.671875,4461.13720703125,230.0,13227.5,16.843061447143555,80.0,2790.631103515625,440.5353698730469,30309.509765625,10859.13671875,11154.392578125,1798.9581298828125,44426.47265625,473.6998291015625,23473.0234375,10659.1513671875,17500.0,6116.3671875,11096.435546875,6149.7607421875,127.12000274658203,26.636472702026367,39.14544677734375,1684.65966796875,450.75,11.429369926452637,130.53677368164062,270290.0,37990.0,85700.0,17.030000686645508,19630.0,140.60032653808594,6.340000152587891,43.48584747314453,17.729999542236328,23210.0,50290.0,385.7738037109375
2023-10-02/2023-10-08,27052.755859375,4379.3642578125,219.38999938964844,12890.7998046875,16.843061447143555,68.26000213623047,2662.439453125,463.7629089355469,31603.669921875,10774.2998046875,10986.13671875,1764.958740234375,45754.2421875,477.6559753417969,24235.896484375,10993.4140625,16010.0,6426.11572265625,11638.1494140625,6050.5712890625,127.95999908447266,25.362045288085938,38.612464904785156,1614.673828125,447.4599914550781,11.042868614196777,137.24017333984375,292170.0,40540.0,93400.0,16.770000457763672,20830.0,140.67788696289062,6.619999885559082,45.7481575012207,14.010000228881836,25230.0,54210.0,389.0796813964844
2023-10-09/2023-10-15,27485.599609375,4228.53955078125,230.89999389648438,12938.900390625,16.843061447143555,77.0,2662.439453125,463.7629089355469,30645.982421875,10978.9072265625,11184.0859375,1779.95849609375,44857.09765625,472.9267578125,23743.298828125,11127.71484375,16500.0,6374.97314453125,11535.732421875,6041.5537109375,129.7899932861328,26.033309936523438,39.43097686767578,1514.7939453125,453.45001220703125,10.868022918701172,137.0207061767578,293880.0,41000.0,93580.0,15.899999618530273,21120.0,144.5482635498047,6.159999847412109,45.44724655151367,12.869999885559082,25500.0,55010.0,390.91387939453125
2023-10-16/2023-10-22,26962.58203125,4475.32275390625,235.0,12506.0,16.843061447143555,77.0,3522.308837890625,462.64984130859375,31124.828125,10978.9072265625,11312.751953125,1834.9571533203125,43951.00390625,445.1074523925781,23922.423828125,11127.71484375,16310.0,6214.41748046875,11451.9384765625,6041.5537109375,125.16999816894531,25.59552764892578,37.765411376953125,1461.7047119140625,442.79998779296875,10.711583137512207,135.26507568359375,292160.0,39350.0,92900.0,15.130000114440918,20550.0,139.61605834960938,6.170000076293945,41.374481201171875,11.399999618530273,24790.0,54150.0,381.61480712890625
2023-10-23/2023-10-29,26358.40234375,4501.59326171875,249.89999389648438,12506.0,16.843061447143555,78.69999694824219,3505.545166015625,428.1459045410156,31603.669921875,10978.9072265625,10936.6494140625,1781.974853515625,44139.7890625,435.8343811035156,23555.212890625,11175.6787109375,16300.0,6233.306640625,11265.7275390625,5951.38134765625,127.73999786376953,24.486486434936523,36.394893646240234,1477.8013916015625,433.510009765625,9.165581703186035,121.86823272705078,280570.0,38520.0,88510.0,14.739999771118164,20290.0,132.52537536621094,6.199999809265137,40.48775100708008,10.020000457763672,24490.0,49500.0,372.0791931152344
2023-10-30/2023-11-05,27052.755859375,4359.921875,251.0,12506.0,16.843061447143555,78.69999694824219,3469.06005859375,466.1529541015625,31306.787109375,10879.0986328125,10858.4599609375,1779.974853515625,43483.53515625,429.83843994140625,24155.287109375,10552.1435546875,15700.0,6072.751953125,11172.6220703125,5969.416015625,138.60000610351562,27.648229598999023,40.22092056274414,1474.7020263671875,456.94000244140625,9.71772575378418,128.7811279296875,275650.0,37260.0,88270.0,15.9399995803833,19940.0,139.66488647460938,6.650000095367432,44.991390228271484,11.9399995803833,23690.0,49650.0,393.8919372558594
2023-11-06/2023-11-12,27683.98828125,4728.642578125,239.0,12044.240234375,16.843061447143555,78.5,3469.06005859375,415.0228271484375,31565.36328125,10879.0986328125,10887.1630859375,1759.9752197265625,43420.609375,417.6907958984375,24432.935546875,10552.1435546875,15860.0,6412.75048828125,11265.7275390625,5924.32958984375,143.55999755859375,26.928325653076172,40.56960678100586,1534.68994140625,457.80999755859375,9.215035438537598,132.2624969482422,273060.0,38080.0,92460.0,15.6899995803833,19760.0,143.01487731933594,6.269999980926514,48.32038116455078,12.390000343322754,23600.0,50900.0,399.23663330078125
2023-11-13/2023-11-19,27233.109375,4677.04052734375,239.0,12217.400390625,16.843061447143555,78.5,3469.06005859375,433.7176208496094,31124.828125,11048.7724609375,11104.90625,1699.9759521484375,43225.390625,420.494140625,24880.751953125,10552.1435546875,15800.0,6563.861328125,11545.0439453125,6194.84716796875,145.17999267578125,29.165864944458008,43.731876373291016,1578.6810302734375,471.82000732421875,9.59821891784668,134.97576904296875,285680.0,38940.0,93480.0,16.719999313354492,19920.0,149.25587463378906,6.329999923706055,49.2830924987793,9.300000190734863,24020.0,51460.0,408.55535888671875
2023-11-20/2023-11-26,26728.125,5028.875,239.0,11582.48046875,16.65797233581543,78.5,3469.06005859375,418.76177978515625,30167.140625,11163.552734375,11203.8798828125,1679.976318359375,43964.1328125,408.3465270996094,25239.005859375,10705.62890625,15600.0,6620.52734375,11358.8330078125,6312.0712890625,146.74000549316406,28.92265510559082,43.606544494628906,1579.6807861328125,477.0,9.71971321105957,136.3523712158203,293920.0,41100.0,97300.0,16.809999465942383,20780.0,149.95907592773438,6.849999904632568,47.76155471801758,10.859999656677246,24620.0,54080.0,412.5589599609375
2023-11-27/2023-12-03,28315.220703125,5113.31396484375,226.0,11486.2802734375,16.65797233581543,78.5,3469.06005859375,428.10919189453125,29669.142578125,11258.3701171875,11300.875,1699.9759521484375,45027.203125,418.625244140625,25149.4453125,10341.1005859375,15560.0,6922.74853515625,11526.421875,6438.3125,147.02999877929688,30.11925506591797,45.534751892089844,1594.6778564453125,479.95001220703125,9.887940406799316,131.5343017578125,293220.0,40640.0,94400.0,17.31999969482422,20580.0,153.18209838867188,7.269999980926514,46.750850677490234,8.579999923706055,24200.0,53760.0,416.0004577636719
2023-12-04/2023-12-10,28838.23828125,5426.35546875,221.0,11700.0,16.935604095458984,78.5,3469.06005859375,471.1540832519531,29209.455078125,11258.3701171875,11243.470703125,1719.9755859375,45027.203125,413.62274169921875,24988.228515625,10260.0,15820.0,7017.1923828125,11265.7275390625,6239.93310546875,147.4199981689453,30.359647750854492,47.13517379760742,1662.6640625,481.010009765625,10.289813041687012,134.6565704345703,288140.0,40960.0,94480.0,18.440000534057617,20700.0,154.8229217529297,7.230000019073486,47.49163055419922,8.039999961853027,24100.0,53880.0,417.0457763671875
2023-12-11/2023-12-17,28675.921875,5967.06005859375,235.0,11980.0,16.65797233581543,78.5,3461.17138671875,431.57720947265625,28328.380859375,11925.0888671875,11743.2900390625,1724.9755859375,44144.3203125,433.4088439941406,25704.73828125,10500.0,16780.0,7649.9677734375,12029.1904296875,6321.08837890625,149.97000122070312,32.94845199584961,48.04143524169922,1679.66064453125,495.1099853515625,11.233747482299805,132.27247619628906,290300.0,41220.0,95340.0,19.18000030517578,20860.0,161.37643432617188,7.449999809265137,48.87950897216797,9.449999809265137,24160.0,54420.0,427.07452392578125
2023-12-18/2023-12-24,29036.625,5938.09326171875,261.0,12300.0,15.732529640197754,88.0,3461.17138671875,439.11566162109375,28519.91796875,12126.7021484375,11912.041015625,1709.975830078125,43857.27734375,434.3510437011719,26152.556640625,10840.0,17720.0,7517.74560546875,12420.232421875,6762.93359375,153.4199981689453,32.7817497253418,49.034461975097656,1659.6646728515625,497.94000244140625,11.542160987854004,141.14051818847656,295000.0,41900.0,97000.0,19.34000015258789,21280.0,163.49581909179688,11.770000457763672,48.81952667236328,13.649999618530273,24200.0,55680.0,429.2439270019531
2023-12-25/2023-12-31,29938.384765625,5899.4716796875,262.0,13500.0,15.732529640197754,95.0,3461.17138671875,444.4336242675781,28072.361328125,12436.107421875,11975.87890625,1834.9739990234375,43857.27734375,460.6000061035156,26797.4140625,11300.0,19180.0,7989.9658203125,12569.2001953125,6988.36474609375,151.94000244140625,33.017093658447266,49.59364318847656,1654.6656494140625,502.0,11.39262580871582,139.34495544433594,293500.0,41900.0,94360.0,19.030000686645508,21100.0,166.1328582763672,12.029999732971191,49.511375427246094,11.010000228881836,24040.0,55120.0,432.5106201171875
2024-01-01/2024-01-07,34214.1875,6208.44580078125,287.0,15080.0,17.028148651123047,91.0,3451.310302734375,474.82220458984375,30008.38671875,13374.3046875,12945.826171875,1929.9727783203125,43837.78515625,477.6944274902344,30663.400390625,12480.0,19980.0,8707.7412109375,14309.0234375,7222.81298828125,145.24000549316406,33.76236343383789,52.37991714477539,1554.6859130859375,494.1000061035156,11.074867248535156,135.39474487304688,289640.0,41320.0,92500.0,18.770000457763672,20640.0,168.25225830078125,12.65999984741211,49.086463928222656,12.479999542236328,23500.0,54380.0,425.7575988769531
2024-01-08/2024-01-14,32452.478515625,6372.58837890625,315.0,16920.0,15.732529640197754,88.0,3451.310302734375,479.57049560546875,29814.783203125,13374.3046875,12846.8515625,2034.97119140625,44052.1953125,488.1409606933594,28797.736328125,13020.0,20240.0,9213.7919921875,14785.9912109375,7556.451171875,154.6199951171875,32.16396713256836,50.73128890991211,1589.77880859375,501.69000244140625,10.710376739501953,142.29763793945312,292840.0,42440.0,94580.0,18.15999984741211,20560.0,166.12545776367188,12.4399995803833,54.69825744628906,16.860000610351562,23960.0,54660.0,433.68896484375
2024-01-15/2024-01-21,31191.470703125,6285.689453125,316.0,16100.0,15.732529640197754,108.0,3328.04931640625,494.76483154296875,30976.3984375,13175.6865234375,12604.365234375,1969.97216796875,43463.171875,483.3925476074219,28871.623046875,13000.0,20200.0,9712.873046875,16121.4990234375,7394.140625,155.33999633789062,31.59521484375,49.67076873779297,1524.69189453125,503.80999755859375,10.467384338378906,146.01844787597656,291680.0,41520.0,100200.0,18.110000610351562,20820.0,167.3636474609375,12.890000343322754,59.478233337402344,13.949999809265137,23960.0,54900.0,438.9369201660156
2024-01-22/2024-01-28,30746.408203125,6353.27734375,320.0,16120.0,15.556694030761719,104.12999725341797,3372.42333984375,476.4746398925781,31460.40625,13334.3818359375,12795.8798828125,1994.9892578125,43131.09375,464.39874267578125,28354.41015625,13300.0,20300.0,9924.0224609375,16789.251953125,7213.7958984375,159.1199951171875,32.7817497253418,51.74359893798828,1599.6767578125,515.1199951171875,10.644957542419434,151.8140869140625,296500.0,43320.0,102660.0,19.1200008392334,20720.0,169.29957580566406,12.170000076293945,61.017906188964844,12.300000190734863,24060.0,55400.0,443.8283996582031
