,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CIBEST.CL,CNEC.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFCIBEST.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AGUAS-A.SN,AMZN,ANDINA-B.SN,BAC,BAP,BRK-B,BSANTANDER.SN,BVN,C,CBU7.L,CCU,CENCOSUD.SN,CFMITNIPSA.SN,CHILE.SN,COLBUN.SN,CONCHATORO.SN,COPEC.SN,CPAC,CSPX.L,ECL.SN,EIMI.L,ENELCHILE.SN,ENTEL.SN,F,FALABELLA.SN,GE,GOAU,GOOGL,IAM.SN,IJPA.L,ITAUCL.SN,JETS,JNJ,JPM,META,NKE,NVDA,PARAUCO.SN,PFE,SCCO,SGLD.L,SMU.SN,SUAS.L,URA,VAPORES.SN,VOLCABC1.LM,VOO
PFGRUPSURA.CL,-0.00017363599926671847,0.00034425672884552883,0.0010171808020913809,0.0009345171312261696,0.0004541446071331041,-0.00017443574167476204,0.00063776655798313,0.0005837423151247948,0.0006001210333747882,0.00047354809095602105,0.00022917497356766384,0.0007383364379421868,0.000796364498380187,0.001577716068979814,0.0005087018519747864,0.002084943906186664,0.0005079585572421584,0.0006385440075828833,0.000681752576800466,0.0010486646059417939,-0.0007912532081011702,0.00018278589438669855,0.0005621817437007118,0.001227892700023351,0.0010392675900645384,0.002026648249422016,0.0033056834001128402,0.0011199257450902856,0.0005112704981921548,-0.00019270419092603868,-0.00011220886235989381,-2.519667324506739e-05,0.00012913029872257882,0.0001086498795635222,9.684754108070211e-05,0.000172631227525478,0.00026241289466582743,0.00017394679275280843,-3.2237139886319626e-05,0.00028640758575575897,9.955121868470288e-05,0.0001393050584864203,0.00017510533479803833,0.00017320532385710545,7.388050513659843e-05,0.00010779252163157492,-0.00031157889291266494,9.309603452731142e-05,0.00012968424922253936,0.00015999950162385514,0.00022672455372561647,-0.00014265980327554694,0.000294815531531246,0.0002752021968667678,0.00010879017098055423,0.00010905654051296565,0.00012745084052260283,4.6282830698428374e-05,-2.4983479503814314e-05,0.0001238449802642521,0.00022978669896837642,9.493661309762252e-05,0.00016912460456746672,-6.45811025966316e-05,0.00020153912159439147,7.315935347672675e-06,0.00029958555658436003,-7.98741179026874e-05,0.0002160196844042979,8.038756878875599e-05,7.768078251133229e-05,5.496682793835509e-05,-4.7580112325467126e-05,0.0005880867890312799,-0.0001492250004292531,7.138351128507952e-05
PROMIGAS.CL,-0.0003389141696571548,0.0005109069148949272,0.000546098111332529,0.0006694016655142271,4.893894123266637e-05,-0.00014728900358138326,0.00038775986693920895,0.0005185994589192272,0.00042238174559449694,0.00043776899584306285,-0.00026377507310907923,0.0003997333825447082,0.0007089656812261076,0.0007207632663604593,-0.00015706410804585682,0.0013674107613370933,0.0001531071766455885,4.6598459391672133e-05,0.0004011713955493244,0.0012632404823429866,-0.0012570013761560835,-3.0864587427591854e-05,9.471693464013936e-05,0.0012893718996904936,0.0006159441877291975,0.0007121603835850657,0.0011199257450902856,0.0021996839327301596,0.00016528643068728507,-0.00011897770473706497,-3.2555770560558024e-05,-0.00016713450731820726,9.149636343228468e-05,0.00014469096888216276,1.2685272537350462e-07,7.835050297430791e-05,0.00021196880524238898,0.0001390463661415335,-2.3290837026689766e-05,-0.00016226168660142,-0.0001048389441534886,-5.066094080639373e-06,4.077557038903747e-05,3.9310850346945176e-05,-9.260772297085723e-05,0.00015457318642284155,-0.00019697145684318255,3.721449764143872e-05,-7.412884427844694e-05,-1.3547074971757046e-05,2.0262403476433525e-05,-0.0003292095878325283,-0.00022354465108347064,0.00013859359956219414,-4.955353272425494e-05,0.00011376027536178448,0.0001330095726636641,-0.0001551815222448726,-5.005545975019432e-05,-0.0001552010504001253,6.124638175323406e-05,-4.412624553799038e-05,8.519161453655552e-05,9.543498991107855e-05,-7.242767189505828e-05,2.34164990788475e-05,-2.201334517364122e-06,-0.00016745337327189505,7.903993976383016e-05,8.298445614650952e-05,0.0001360877314957423,2.2724238926889813e-05,-0.00016054796580061516,9.195685712913697e-05,-0.000421272344273836,1.5081419239444362e-05
TERPEL.CL,0.00011297194778272962,0.0002102787383900554,0.0002528455124875397,0.0003445470900628185,0.00043786108725826827,0.0003247772460833067,0.00032704081617716883,0.0001669692354847677,1.538842092022077e-05,0.00045964684997282473,7.685043753068353e-06,0.0002461744420977495,0.00018838584612564498,0.00020763381049248292,-0.0001084659877075402,0.00013615642393264972,0.00020459906741479407,0.0001965195705026039,0.0003351123760739537,0.0001711287268613639,-0.00012983586052146137,0.0001365966805663535,0.0003488569211446842,0.00015176150734299228,0.00028521528231430264,0.0001929925368160729,0.0005112704981921548,0.00016528643068728507,0.0015377676897755442,-2.7387255819740138e-05,-7.08727565918631e-05,-2.7008673291097855e-05,-9.836393416667249e-05,-6.177575817204722e-05,-9.737562250507903e-05,-7.178038274594508e-05,3.1498045472158444e-05,-0.00011426527965398106,3.2203921515176046e-05,6.554367038600285e-05,-6.731391987883753e-05,3.4131881711819564e-06,6.45631125453973e-05,-7.435163569907944e-05,-0.00011503136003737837,0.00013019023861166902,0.00010813371335627819,7.414799806246032e-06,8.496967601161942e-06,7.082040508456621e-05,-0.00027467272603650495,2.6711592240315012e-05,4.052443945858562e-05,-0.00010193207588302309,-4.531144810093794e-05,0.00016615759398638173,0.00019805620065351507,-3.1871941311256223e-05,5.921143410595386e-06,-7.32306190676065e-05,-0.00013182153273716066,6.954599402384289e-05,-0.00012332288538050503,-2.974612226893747e-05,1.3322563909632025e-05,-0.00013160672821233363,0.00019212269145544837,0.00012027169053412793,0.00012087578176525267,8.380277260740588e-05,-2.4493046097369375e-05,5.919852672041699e-07,0.00024101710311631459,9.915238398956165e-05,0.00017730844748065623,-1.8367636446525804e-05
AGUAS-A.SN,0.00012362730178559588,0.00012629958825808492,-9.583575070098874e-05,-6.153498538151617e-05,7.311439512321933e-05,0.00027728498621983365,-1.0654814491658945e-06,-0.00019972419386335237,6.582021963924779e-05,-0.00016157683282394864,-4.740573241745772e-05,-4.209000787184713e-05,-3.194525577853448e-05,-0.00010478173761039385,-7.172035791954793e-05,-0.00022995263065082048,-1.923218986863242e-05,3.908267961165443e-05,9.145739124642217e-05,-8.508684433339205e-05,-2.1597679150963477e-06,1.3022917857430228e-05,-7.233775621837416e-06,-9.182550227285166e-05,-0.000134192844577572,-0.00022302792234028265,-0.00019270419092603868,-0.00011897770473706497,-2.7387255819740138e-05,0.000779158200324784,7.361730482699922e-06,0.00026501738099582645,2.2538735327999486e-05,0.00016452553007556528,2.650686386476912e-05,0.0001996531475191243,5.0039599469474386e-05,5.917953145470623e-05,2.914478473950297e-05,9.652632145359683e-05,0.0001757373754723469,0.00018940997810140673,9.372087856642808e-05,0.00024203015576972292,9.44694669467173e-05,0.00011579569097050225,-6.091588853339025e-05,7.686195162160547e-05,0.00022349749832340835,8.096571380895138e-05,0.00014254074948432213,7.179518162937857e-05,0.00015015639684829178,9.541984657142512e-05,0.0001644758602391052,0.0002015395762006191,4.9771848690119255e-05,0.00048578860337626276,0.000167557784369405,0.0002147199606971849,-1.9757534196585754e-05,6.443230966685039e-05,5.5578327231088045e-06,-8.66534039158853e-05,5.202490505557512e-05,0.00012128278764812131,0.0004461931070875493,0.0001597399829929614,8.484609323021369e-05,6.434483395467709e-05,0.000287833596969075,8.452291759130225e-05,7.123028468421217e-05,0.00010442154897212214,-0.0001414387177751269,4.528746248334408e-05
AMZN,7.874563423221088e-05,0.00016740128986341668,6.610109888369233e-05,-7.678681439065063e-05,-0.0001850749301435074,0.0001269893073729348,0.00031305855041855363,-1.8897003939060682e-05,-5.401955651264586e-05,7.887191090924579e-05,0.000151491553021338,0.0001843974826712075,9.113614283135204e-05,-0.0002812911765880102,0.00010588653047037827,-0.0001838354871975348,7.148933348152657e-05,1.1287233719793902e-05,-4.537241980976596e-05,-0.00011406656951828286,-0.0003107841356631613,7.854918126056627e-05,4.143775871674609e-05,4.2405946988985883e-05,-2.3001718044010412e-05,-0.00014389720078777959,-0.00011220886235989381,-3.2555770560558024e-05,-7.08727565918631e-05,7.361730482699922e-06,0.0015070585701086072,7.900795871920355e-05,0.0005537608027974182,0.0002748385336569233,0.0001709500619408514,2.1917467783351463e-05,0.0004708726696751216,0.000727839800915067,3.4020879187340235e-06,0.00011213918418050192,0.00015772902892991758,9.524618693805869e-05,4.6399311052053324e-05,8.945601130692406e-05,-3.0428042440427882e-05,0.00010028685763539709,0.00019902440439028426,0.0004870468930373123,7.582897028438828e-05,0.00033964121436085866,0.00021124939893810097,3.6196087401140135e-05,0.0004220073002133999,0.0001063976226472396,0.0008201969665548707,0.0003526799501468568,0.0008504994181968398,8.303690357786208e-05,0.0004261301480022078,-1.75276654132977e-05,0.0006570515817253555,-0.00010354117774790655,0.0005515422482082558,0.0009823993562613521,0.00037594137075616066,0.001364379440702553,-0.00017078755740982212,5.165903943351223e-05,0.0007262449059112574,-4.875728218589736e-06,7.173275115815606e-05,0.00044506891275796097,0.000833088831612506,5.594087868862803e-05,5.982546832427059e-05,0.0005454056045766254
ANDINA-B.SN,0.00023365219614864352,8.676481299667542e-05,2.096891146705986e-05,9.58645355471355e-06,0.00023724653439017337,2.0846717031228077e-05,3.561371057993044e-05,3.384702307051492e-05,1.841010399665657e-05,-9.46561627618681e-05,-0.00012970056735465456,0.0001405673542309966,2.1343341189201538e-05,0.0001484288252165129,0.00014516170343040443,-9.595029781352352e-05,4.7306752203929926e-05,0.00011272140394566123,0.00019160349317563208,-0.00023875877888772997,0.00032446544319178564,0.000179942120338161,0.00017656662037240963,-0.00010476087180054588,8.932605371629957e-05,6.905619799431301e-05,-2.519667324506739e-05,-0.00016713450731820726,-2.7008673291097855e-05,0.00026501738099582645,7.900795871920355e-05,0.0010169318760847345,0.00022225333985724692,5.020802847157755e-05,6.522383522450986e-05,0.0002162761923162561,3.908418665298415e-05,0.00011284452940343554,1.3704888932950578e-05,0.0004293252477181719,0.0003275688991713844,0.00020750635765094316,0.00022067902329474584,0.0001323678855722765,0.0002765300208068866,0.0001688656183088279,-0.0001994005723896577,6.375366040455026e-05,0.00017412151974630885,4.31971667965489e-05,0.00020687963875889933,0.00011665166917287972,6.7074512304829435e-06,0.00025164572902347987,5.0933509384956526e-05,0.00011529631625934104,2.7869450423330267e-05,0.0001918837919052564,0.00013684698934571577,0.00026704141985743396,-1.0216393242943601e-05,6.171901021090513e-05,9.277650657997773e-05,0.000109435735432178,6.26048696347165e-05,-4.8165231011918185e-06,0.0002347486045800252,0.0001632669125128957,-2.850219122319383e-05,4.7674011389781016e-05,0.00014618808315925385,6.182446604731898e-05,0.00015526512809043312,0.00011113417137199159,0.00018512397971956262,5.3790667963507895e-05
BAC,-6.816555580963093e-05,-4.8800693662395895e-05,0.00016053651616359973,0.00015666049190105175,0.00012587664019512806,0.00037902446163427746,0.00022877411008324298,0.00034118570969731777,0.00011962143721000319,-1.0602232836757788e-05,0.0001774585936534763,0.00020079525292523675,7.488914803145918e-05,7.00313833941512e-05,0.00034442264702045375,2.2577449748489648e-05,0.00014159856143379734,0.00021839447854032053,0.00028982474895891436,-3.669348245156348e-05,-7.994012453366967e-05,0.00018322241964133451,0.0002509141999420666,0.00023616651518956443,0.00010662655138825128,-0.00016342612181333943,0.00012913029872257882,9.149636343228468e-05,-9.836393416667249e-05,2.2538735327999486e-05,0.0005537608027974182,0.00022225333985724692,0.0015098259976477845,0.0006214170244998198,0.00047907365858566945,0.00031464805615485697,0.00047283478525726415,0.0012979863170585605,-3.3883588089312356e-05,0.0003670541320112446,0.0001980424531329262,0.000283779828363651,0.0001919951879081213,0.00033335373742746847,0.0003560667404567714,0.00035716083200127335,0.00024247786726086214,0.00046606241628791353,0.00017601370026452381,0.00033943485213338144,0.0003463489101052183,6.626865278013436e-05,0.0008501243810768196,0.00031272309179180424,0.0007755077919756122,0.0004051571924694258,0.00025492636692681,8.850141260900836e-06,0.0004315366554818368,0.00022717174707110308,0.0009491323179918825,0.00018345646288806463,0.001031771955814842,0.00042829810875173036,0.0005401990904356986,0.0005862519661741631,8.511548458598878e-05,0.00017877447919065675,0.0008467994109585043,-2.5201663947362843e-05,3.57023589464513e-05,0.0005085870126584478,0.0007592053542252164,0.00016580391010533415,0.0003953549132066109,0.0005113556730726898
BAP,0.00013592868753367558,3.6873805483918596e-05,0.0003163414386099161,9.858130986321291e-05,6.34874554685082e-05,0.00032409086407915466,0.0001241856173321023,7.650351520732739e-05,0.00019244555800859223,-4.2455061244693364e-05,0.00015006217063820237,0.00017441149793908216,0.00028885188973108093,0.00018624212055759392,-7.945411562890825e-05,-9.581346703386366e-05,9.578062857739128e-05,0.0001718274129698083,0.00024588145403987095,-2.600931053988249e-05,-9.835793563746439e-05,0.00016992687614971678,0.00022046087963628345,0.0002516847004797325,0.00014683039251820894,-5.1938783063709514e-05,0.0001086498795635222,0.00014469096888216276,-6.177575817204722e-05,0.00016452553007556528,0.0002748385336569233,5.020802847157755e-05,0.0006214170244998198,0.0012088702640285758,0.000215704404616823,0.0003084434790159878,0.0008734468599449826,0.0005335374837602499,5.4724947503544565e-06,0.00018911625238257577,0.00014335029951029798,0.00021878604306833086,0.00020907360595130521,0.00011134762172639736,0.00020824529881888071,8.282329857533509e-05,0.00019430162677261308,0.0002683347296744247,0.0002010304447823808,0.00028606181966180067,0.0003858944549113254,6.275994837664997e-05,0.0006301364566027308,0.00018722721193754628,0.0005775094816794739,0.0004713584213362967,-2.8382971915977167e-05,0.00013784939767458098,0.00030143427242703194,0.0002674452570178342,0.0005437549238014332,8.05826749299929e-05,0.000462077600479534,0.0002252070866392556,0.0002897021428241555,0.0003556286110983688,3.7592278450727166e-05,2.3706191111076742e-05,0.0007691354016442674,4.7916248953422574e-05,2.0123716642368898e-05,0.0003125494657512319,0.0005283750403090958,9.680549756099899e-05,0.00045813053922404563,0.0002625608531990336
BRK-B,-2.8668040238138678e-05,-4.964398776297204e-05,3.4312957139348566e-05,-3.1676813096466784e-05,2.633373753503134e-05,0.00013910834550120177,-2.9010689843320656e-05,0.00021631877600811604,2.728986152703068e-05,-0.00012130788485199709,-0.00010313237944328853,0.00011825534751167044,-4.021527687928465e-05,-0.0001284693100469561,0.00011107137389652857,5.715692319036744e-05,5.1906156489837894e-05,6.790447711057675e-05,0.00017613281281385118,8.10151862755732e-07,4.641260435135411e-05,1.2263436362412916e-05,0.0001258630957037707,0.00011477490381977921,-4.673691873453907e-05,-0.00011538762071766149,9.684754108070211e-05,1.2685272537350462e-07,-9.737562250507903e-05,2.650686386476912e-05,0.0001709500619408514,6.522383522450986e-05,0.00047907365858566945,0.000215704404616823,0.0004662161769099292,0.00010220794174342187,0.0001435683950407305,0.00045652028082051395,-9.939071259874564e-06,0.00019476977169825428,5.18096794405976e-05,7.78381676243017e-05,4.536740761594692e-05,0.00017671008494838083,0.00010454870408530807,8.411170421122013e-05,-5.8370625394215295e-05,0.0001500926851849494,7.152174646950305e-05,0.00011874935770130789,0.0001356461912858262,2.4320454076769343e-05,0.0003456430622378807,5.8364546846013214e-05,0.00032293075936262435,0.0001960631272875578,5.4822386045383375e-05,3.1378448661639935e-05,0.0001793295286185231,8.842514206323319e-05,0.00032555931058751253,0.00016388017226795273,0.0004336698652084549,0.00015603255703618312,0.0002251316197775897,5.6135954070342576e-05,1.3359352608753118e-05,0.00013300398039084742,0.00029041697180387375,7.790037072680597e-08,-1.671474928077121e-05,0.0001571936701673703,0.00016639982166235777,0.00011643291741896531,0.00019371829153826795,0.000197726917505594
BSANTANDER.SN,-5.440548656784345e-05,-1.1877175745543511e-05,-5.3804351580189036e-05,7.604856718578342e-05,0.00024109393538061837,-3.094104479134977e-06,0.00021464255789426537,0.00016804242879147965,0.00019239396820468023,1.1415876869343398e-06,-6.221379844590989e-05,0.00015431620149220743,-2.6168636807638957e-05,0.00010584265941514641,8.301177685655392e-05,0.00010213449159475493,4.365271387221536e-05,0.00012110536998214483,0.000311468823739477,-1.3860096130861588e-05,3.850240141260604e-05,0.00014383276857269305,0.00019963705211917918,0.00019458425883069007,2.8245441772203164e-05,0.00016760062573080567,0.000172631227525478,7.835050297430791e-05,-7.178038274594508e-05,0.0001996531475191243,2.1917467783351463e-05,0.0002162761923162561,0.00031464805615485697,0.0003084434790159878,0.00010220794174342187,0.0008794799143727908,0.00013266892403563223,0.0002833328244771184,2.043930275539965e-06,0.0003790150217938843,0.000381635351559234,0.0003601251524683059,0.0005116692532365735,0.0002638416303489471,0.00031490888571801084,0.00021668574804533297,2.0869362598074626e-05,0.0001494657169182196,0.0003398767209534313,0.00016941718507376916,0.0004169748634228794,0.00012765744544349615,0.0003391698695312901,0.00031514277512334027,0.00018434054225432522,0.0002466699555447344,1.634708863524087e-05,7.175903210774245e-05,0.00016938843062065288,0.0003140834389595912,0.00017313799729263792,0.00010559951341301615,0.00022942037881678578,0.0001746770402338367,0.0001069351324891973,0.00011493669225826005,0.0004029485263330705,2.0683952818090617e-05,0.0003603000100663737,3.2336333137669066e-05,0.00012666912197534895,0.00017078843565222892,0.0003262724473398015,0.00029003461664190973,-3.513674137120949e-05,0.00013636622113421653
BVN,4.030662978357336e-05,-3.6761081327385076e-05,0.0008641906740380735,0.0003969284082023068,-0.00017236731509977146,0.00042646554525652304,-4.66209745489231e-05,0.00046070987182467805,0.0002043076630211976,0.00018093958280763106,4.7072559500150616e-05,0.00042109456165773964,0.0002865992645859987,0.0003442358398860244,-0.00034557210052819015,-9.760035680541947e-05,0.00012605260151760908,0.0002131095267966303,1.1117155513253071e-05,0.00010165143330416877,-3.95680258322857e-05,-0.0001899517332012129,7.179122626129008e-05,0.00018167690997645711,0.00037243284542829363,0.000135925767302518,0.00026241289466582743,0.00021196880524238898,3.1498045472158444e-05,5.0039599469474386e-05,0.0004708726696751216,3.908418665298415e-05,0.00047283478525726415,0.0008734468599449826,0.0001435683950407305,0.00013266892403563223,0.00305852408517641,0.0005056340557155999,-9.104183418774141e-06,0.00042497087350147877,3.6283467546250174e-05,0.00024262101465824705,-3.3333344083251165e-06,0.00014368126621637479,6.629883042832732e-05,0.0001751943302565444,0.00014190571040557226,0.000273933437529406,0.0001755376370326195,0.00036356147290806545,0.0003423704621129057,-7.868517102874372e-05,0.0005909646603990262,0.00017365551145845452,0.0006488567511950986,0.0013423839736169643,0.0004937012853045303,0.0001319739382595985,0.0002887102592016886,0.00030604772365966316,0.0004171296154749913,0.0001077575015273653,0.0003589663869591494,0.00026469887314004644,0.00021658781208246455,0.0005799784492438332,-0.000127878712064673,4.299851503317004e-05,0.0015464158850469856,0.0004099129613110653,3.2142823597410186e-05,0.0002643278823585036,0.0008071515539729967,0.00025751991145524033,0.0010942059702586107,0.00031799052888711285
C,-2.5555858843653037e-05,2.674495419416084e-05,0.00021754023077705508,0.00016517561544343847,0.0003373382775027757,0.0004221111702509885,0.0004249876556273383,0.000345300707944721,0.00024895696957481935,4.797907272740964e-05,0.0001823925318184649,0.0002487833516182309,7.542631773845052e-05,5.296471500351131e-05,0.00038375026927481195,8.176117073614825e-05,0.00019074669465231594,0.0003287122438610039,0.000422260794735409,2.724789540792064e-05,-5.910090576397989e-05,0.00023529101070901177,0.0003923544223298267,0.000331079238667438,0.0001454910899704525,-5.779041846348507e-05,0.00017394679275280843,0.0001390463661415335,-0.00011426527965398106,5.917953145470623e-05,0.000727839800915067,0.00011284452940343554,0.0012979863170585605,0.0005335374837602499,0.00045652028082051395,0.0002833328244771184,0.0005056340557155999,0.0016802377206472036,-4.4490217240160007e-05,0.0003835392701057621,0.0001933838654355946,0.00026751063744321046,0.00015985060775954062,0.0003148441903957465,0.0002235567252230193,0.0002781946755495579,0.0002635337014065142,0.0004973860090281082,0.0001845493215232668,0.0004163736433427741,0.00033235626021198576,-8.060287530875183e-05,0.0008119892488718703,0.00023839683848545588,0.0008733076151761496,0.0003719926124296983,0.0004146497731124913,5.1605349766197076e-05,0.0005119647418628249,0.0002051292701396075,0.0009655712113882501,0.0001533688383587872,0.001105627399122331,0.0005330524276804194,0.0005314789544732259,0.0007669980666874053,0.00010015630336552989,0.00014048850392948394,0.0009701336416971607,-2.43732250403621e-05,7.607660340845812e-05,0.0005244356559415359,0.0008648714671040841,0.0003856228403060959,0.00037098980724387467,0.0005473267529109308
CBU7.L,4.6030433741564954e-05,5.3895271092399856e-05,2.4682489504008415e-05,-4.702043249164162e-06,4.181432035077233e-05,-5.829881534748163e-06,1.9793118732345304e-05,-6.764970893896419e-05,-8.32214858694252e-06,-8.47458349568957e-06,-4.1341634798234875e-05,4.667961718002368e-05,4.0236271662246205e-05,2.476396174739589e-05,-7.073323760361896e-06,-4.073685497210367e-05,9.552300315586112e-06,-4.817948978764721e-06,-7.484728279541003e-06,2.356344743210823e-05,1.5387999856696397e-05,7.179964073365688e-06,1.6986404930571715e-05,-2.979794131590769e-05,2.1115651872940112e-05,5.359250755955388e-06,-3.2237139886319626e-05,-2.3290837026689766e-05,3.2203921515176046e-05,2.914478473950297e-05,3.4020879187340235e-06,1.3704888932950578e-05,-3.3883588089312356e-05,5.4724947503544565e-06,-9.939071259874564e-06,2.043930275539965e-06,-9.104183418774141e-06,-4.4490217240160007e-05,4.189017249810365e-05,1.1903399475952535e-05,-7.272341593556852e-06,-4.0446948718270137e-07,1.2577074769440917e-05,-1.1807662850111107e-05,-1.782103990278452e-05,-3.0189580639049694e-05,5.226506748606821e-05,6.7721664787995185e-06,-1.0377645092808365e-05,1.3753130195059202e-05,-2.8284088769461925e-06,1.6388227771586836e-05,5.0411802582052796e-06,2.183968577477553e-05,-2.4376766490141585e-05,5.4675111259188685e-05,4.436030201979976e-06,1.1751509712671467e-05,1.0350613233533644e-05,-6.176051519072266e-07,-2.9650110419019596e-05,3.6134845152383844e-05,-5.27348575921615e-05,2.1039900939954967e-05,4.291540141620309e-05,-4.667128841938528e-05,9.944880349128433e-06,1.2283758520159124e-05,-1.9310829544424058e-05,2.2267626827664747e-05,3.8204747782072404e-05,1.1172252558543565e-05,-2.1187270173522168e-05,2.0368837108991993e-05,3.536433594746605e-05,-8.201501043813343e-07
CCU,0.00019109126928114594,-7.681086896638072e-06,-1.850014032823017e-05,-4.720909416021909e-05,0.000258660548435361,0.00025413679213618674,0.00010595014674596266,0.00011226070849223501,-3.8537056284268825e-05,-0.00022918033496462464,8.293203521622032e-05,0.00023642941136554452,5.172743718389926e-05,7.215998402681451e-05,2.4351975647679205e-05,0.0002459938662996934,8.359855412253209e-05,0.0001665980202620834,0.00016220184135838195,-0.00010458011291251936,0.0003717102734460201,5.673445713585093e-05,0.0002274314845262037,0.00010898832345273178,9.87772129852242e-05,8.03031347078528e-05,0.00028640758575575897,-0.00016226168660142,6.554367038600285e-05,9.652632145359683e-05,0.00011213918418050192,0.0004293252477181719,0.0003670541320112446,0.00018911625238257577,0.00019476977169825428,0.0003790150217938843,0.00042497087350147877,0.0003835392701057621,1.1903399475952535e-05,0.0014719899003895346,0.0005643841486474182,0.0003711527019240296,0.0002862110740592728,0.00031203074452000346,0.00031693801460346563,0.0001836647191750395,-0.00019835658255762918,0.00018300070807556373,0.0003303648053814476,0.0002914835234419056,0.00039771710641367633,0.0002038562487634378,0.0005887281366673817,0.0004062542149989343,0.00019788963558344541,0.0005300924346752496,0.0001453008826432542,0.00016227827680571726,0.00031246990247293385,0.00036607609327169794,0.0004205877486066012,0.00016496841582992663,0.00020823851982508372,0.00013647806554591902,0.00045800114005867086,9.519873595245786e-06,0.00036725739329452467,0.00010178901988591049,0.0007160429369679866,0.00010917397681515489,0.0002753445100184584,0.00020656921066753602,0.00042664988225214685,0.0003863510468572458,0.0007086740760648686,0.00019561056404836848
CENCOSUD.SN,-1.4059564074373887e-05,7.451836742854425e-05,-9.783031370518817e-05,-1.2714694192740168e-05,7.706882969337756e-05,7.9155574013741e-05,0.0001380300021623087,7.0567198278696595e-06,-3.08624230588442e-05,-5.159363432466394e-05,-0.00017371148499257272,6.33362275209579e-05,9.959360483546785e-06,2.5687672216713645e-05,4.095910997330909e-05,0.00011178600436426413,4.2138501371718795e-05,6.221384415588256e-05,9.642057030286348e-05,-0.00022512650364335432,-4.15176776086933e-05,9.440891915736602e-05,8.760008037165742e-05,4.346692978674875e-05,-9.70873944023971e-05,0.0001253763353093723,9.955121868470288e-05,-0.0001048389441534886,-6.731391987883753e-05,0.0001757373754723469,0.00015772902892991758,0.0003275688991713844,0.0001980424531329262,0.00014335029951029798,5.18096794405976e-05,0.000381635351559234,3.6283467546250174e-05,0.0001933838654355946,-7.272341593556852e-06,0.0005643841486474182,0.000964401863156308,0.00031889122767063974,0.0002767498435324242,0.00022383598417879011,0.0002695819174516271,0.00020335405787901274,2.7481027422615638e-05,0.00010165519478624001,0.00026685009585063186,0.00011650362136600567,0.000357410044822493,-4.015416390402066e-06,4.518939182918377e-05,0.00043525676712837837,9.533417028752892e-05,0.00012718429548499964,2.5113868053786467e-06,0.00015301737603115256,0.00014647799813673134,0.00035560636746086085,0.00022589693532829678,3.7534655337973697e-06,0.00016886541758174994,9.253000296521631e-05,4.511272519219845e-05,-1.0377899454588685e-05,0.0004051748874820911,1.3323451926071619e-05,0.00020389785605023718,1.098307345753921e-06,0.0001635939922892348,0.00010989435924256689,0.0003014813994608563,-4.898688541408627e-05,0.00026242446260869634,6.979705968522926e-05
CFMITNIPSA.SN,1.9876463329735758e-05,-3.676058269382981e-05,-7.213325598686682e-06,-9.541541600134575e-06,0.00022861450848938485,0.00015206144931926758,0.00015422663999773405,0.00012048374531780409,6.466145399218859e-05,9.434548537246387e-06,4.9298014243803654e-05,4.1556059422588506e-05,1.852227151829422e-05,2.1019491729797644e-05,0.0001226272637317494,2.990654191969676e-05,5.523695203086951e-05,0.00014322592671485635,0.0001946076883418841,7.001583674997573e-05,8.277924998674759e-05,0.0001158760089116768,0.00017896155924794206,8.533627422968304e-05,5.998026012853739e-05,3.702458320012748e-05,0.0001393050584864203,-5.066094080639373e-06,3.4131881711819564e-06,0.00018940997810140673,9.524618693805869e-05,0.00020750635765094316,0.000283779828363651,0.00021878604306833086,7.78381676243017e-05,0.0003601251524683059,0.00024262101465824705,0.00026751063744321046,-4.0446948718270137e-07,0.0003711527019240296,0.00031889122767063974,0.000361129682936076,0.0002976445343314963,0.00028460272409753655,0.0002499106945592564,0.0003169418862438875,6.346845342412356e-05,0.00012600631476680131,0.00029020920934240863,0.00016801552094200225,0.00034400686270503176,5.428362920418061e-05,0.000285401592417915,0.0004029338260657964,0.00013984849746658266,0.00022866017657781581,0.0001046316375529204,0.00016404725637349536,0.00018729877736007686,0.00027265407799787085,0.00021485532357084624,6.356246187353314e-05,0.0001654017332289727,2.5622957950978212e-05,0.00018070724888967195,3.337556930126184e-05,0.000364203942789051,5.1142691730604985e-05,0.00038821412413904595,4.6922336770667846e-05,0.00021735590774972087,0.00014078451882980673,0.0002198693194014197,0.0002828474337132672,0.0001548929520172994,0.00011145256911780784
