,PBR,PFE,SGLD.L,SUAS.L,CBU7.L,index
2020-05-24,0.1403644874186352,0.17055231262261328,0.3084653335423681,0.4771119857184953,0.35073718357533595,1.4472313028774477
2020-05-31,0.1516970385185375,0.17369051380078848,0.30898876987194995,0.4897839000294554,0.3507867543151638,1.4749469765358953
2020-06-07,0.18470061307333493,0.16368474847817072,0.2987681136513082,0.5176326131874626,0.3482591759434838,1.5130452643337602
2020-06-14,0.1685964243066463,0.15349712659534107,0.3084377857368226,0.487205269678106,0.3507867543151638,1.4685233606320796
2020-06-21,0.16720473919691875,0.15199621775235372,0.3103019286433146,0.5064341537555301,0.350638079907076,1.4865751192551933
2020-06-28,0.15964973131067733,0.14571991062755935,0.3139934747074988,0.49184675934357425,0.35118324461099515,1.462393120600305
2020-07-05,0.16859642430664631,0.15695362734565127,0.31611473980715454,0.5098231449442542,0.3514805934271708,1.502968529830877
2020-07-12,0.17297040848396641,0.15386095875520994,0.3202379148652471,0.5166011835304031,0.3517284093149143,1.5153988749497407
2020-07-19,0.17456095960896725,0.1648672268056336,0.3223040843538118,0.52912571862824,0.35192665446282995,1.5427846438594823
2020-07-26,0.17893494378628733,0.17128002455812907,0.33811716929392943,0.5326620890300873,0.3517779800547422,1.5727722067231753
2020-08-02,0.17400169999271334,0.17500947085200796,0.3515610308602645,0.5338408416915692,0.3528682716511848,1.5872813150477398
2020-08-09,0.17299825915103434,0.176582184288253,0.3615704685555793,0.5493123427561619,0.3527691679829248,1.6132324227339534
2020-08-16,0.1727975238580504,0.17479110489399746,0.3462900118882977,0.5577111592257609,0.3514310604987388,1.6030208603648453
2020-08-23,0.16557259271580085,0.17855695345017444,0.34509620825815224,0.5621316362802451,0.3519761873912622,1.6033335780956348
2020-08-30,0.1705899068817084,0.17410218791362547,0.3508631157541554,0.5829076648432585,0.35202575813109005,1.630488633523838
2020-09-06,0.17681144430692705,0.16698383146633916,0.34232295974444127,0.5606581251925169,0.35195142092704623,1.5987277816372707
2020-09-13,0.1661746258043761,0.16565199434716474,0.34696035116464413,0.5613948526320307,0.3524222484269214,1.5926040723751371
2020-09-20,0.16476979291780944,0.16822377013393044,0.3477868413794438,0.5666993801304513,0.35229834048304964,1.5997781250446845
2020-09-27,0.14971774046257447,0.1655601077995261,0.3315880591374718,0.5524066879360411,0.35239748196270526,1.5516700772983185
2020-10-04,0.13727475986143342,0.16707564659031082,0.33954971123073024,0.5681728912181796,0.35202575813109,1.564098767031744
2020-10-11,0.14550314755357807,0.16895855301248255,0.3429657792394593,0.5874754086934647,0.35162926783525866,1.5965321563342434
2020-10-18,0.13767608907345688,0.17428588958523578,0.3379426905174021,0.5935166636313991,0.3517284093149144,1.5951497421224083
2020-10-25,0.146908043273009,0.17534217419699483,0.3378875949063111,0.5823182604081674,0.35093542872325173,1.593391501507734
2020-11-01,0.13306011982778884,0.16294238278696882,0.33460926592530954,0.5512278790658586,0.3507867543151639,1.5326264019210898
2020-11-08,0.14791148411468802,0.16716749742611597,0.3475205272430258,0.5941060680664905,0.35105933666712347,1.6077649135174437
2020-11-15,0.17119201851136395,0.1791869340012994,0.33651931249963835,0.5961689273806094,0.35048940549898827,1.6335565978918993
2020-11-22,0.18202950947403462,0.17947367621655005,0.3334154622951641,0.6038310164106947,0.35098499946307954,1.6497346638595232
2020-11-29,0.19948986707394745,0.1820654744379742,0.31798807465690077,0.6167976329392005,0.3511584781467792,1.667499527254802
2020-12-06,0.21915792019128258,0.19727423963298432,0.32610582164017804,0.6179763856006825,0.35039026401933265,1.71090463108446
2020-12-13,0.22337249739206294,0.20108873961035564,0.3281903750152512,0.6156188240690179,0.35157973490682654,1.7198501709935143
2020-12-20,0.2265835866265161,0.18426610904294463,0.33503167495174646,0.6265225812834048,0.35123281535082307,1.723636767255435
2020-12-27,0.22016134532474554,0.1822611157659236,0.333461393987218,0.6259331768483135,0.35138148975891087,1.7131985216851116
2021-01-03,0.22537934765898887,0.18001156785297973,0.3369233656637839,0.6315324065642798,0.35165407211087046,1.725500759850903
2021-01-10,0.23461131756675702,0.18157651991740714,0.3305963101136164,0.6559921285335629,0.34974599564715353,1.752522271778497
2021-01-17,0.21875648102174672,0.1794736762165501,0.32555483750505065,0.647151230633295,0.35006814873894093,1.7210043741155836
2021-01-24,0.204507196948071,0.17874007182850413,0.33003613403523474,0.6542239714369895,0.350687650646904,1.7181950248957034
2021-01-31,0.2016975311749376,0.17556140914295443,0.3304126393938349,0.638310388941728,0.35063807990707624,1.6966200485605312
2021-02-07,0.22216825842453566,0.17262665828032422,0.32202857827413955,0.658939094500319,0.3502911603510727,1.7260537498303912
2021-02-14,0.21173219092318477,0.1716379642654679,0.3250589770052315,0.6618860042583743,0.35015485026939513,1.7204699867216537
2021-02-21,0.2016975311749376,0.17025380931019143,0.31765750099035467,0.663948919781194,0.34858132903527156,1.702139090291949
2021-02-28,0.15915031999759816,0.1655574770277905,0.30636242430500366,0.6386050911592738,0.345062562735409,1.614737875225075
2021-03-07,0.1557385897194574,0.17000660009464383,0.30163319752490997,0.618565790035774,0.3452112371434968,1.591155414518282
2021-03-14,0.16296355227813905,0.17272554434733217,0.30454421309056573,0.6554027240984718,0.3447404096436216,1.64037644345813
2021-03-21,0.1703892187133726,0.17564217740642482,0.30946627450947795,0.6567288559730768,0.34464130597536163,1.656867832577714
2021-03-28,0.16276283269337116,0.17920151633331882,0.30821740329245867,0.663064813128557,0.34498822553136516,1.658234790979071
2021-04-04,0.16597396905247247,0.17944867793308839,0.30728072185547695,0.6738211911298206,0.3444678272916621,1.6709923872625205
2021-04-11,0.16637536109736012,0.18093171895537286,0.3100539983934051,0.6842828669135385,0.3448147468476656,1.6864586922073423
2021-04-18,0.16296355227813905,0.19067044309089673,0.3161882193047541,0.7028487131580105,0.3456324939035443,1.7183034217353446
2021-04-25,0.1752906847858646,0.19111529349707065,0.31600454858497257,0.704322168037038,0.3459794134595478,1.7327121083644936
2021-05-02,0.17612147662486838,0.19106588022342794,0.3143424322605534,0.699312342756163,0.34568206464337214,1.7265241965083846
2021-05-09,0.18837526747182684,0.19566335024670994,0.3261609172512691,0.7134577119461508,0.3471688843470417,1.7708261312629983
2021-05-16,0.2010443050102347,0.19978785274689584,0.3269690235795603,0.7016699042878277,0.3462272293472912,1.7756983149718097
2021-05-23,0.1956443858258429,0.19943837674410073,0.33335120276503616,0.7004911516263458,0.346375903755379,1.7753010207167046
2021-05-30,0.2120519316610116,0.19334796161670567,0.33684072224714756,0.7075638362213397,0.34702017212755815,1.7968246238737626
2021-06-06,0.24071318980205855,0.1954446390743088,0.3367764346928023,0.7096266955354587,0.34729275447951774,1.829853713584146
2021-06-13,0.23801321450164659,0.2004368319934517,0.3337552559291818,0.712278959284669,0.3480857350711804,1.8325699967801294
2021-06-20,0.23614403104023843,0.1937473389548683,0.3158209058894084,0.6999017471912548,0.3460537506635917,1.7916677737393616
2021-06-27,0.24819004931341973,0.19459594735078278,0.3165555327201001,0.7178781890006355,0.34585554332707186,1.8230752617120098
2021-07-04,0.247566982923545,0.19834010692007062,0.3172350639397008,0.7281924855712302,0.34657414890329485,1.8379087882578413
2021-07-11,0.2261748902611623,0.1977410528167713,0.3216337170532484,0.7276031373448396,0.3481848387394404,1.8213376362154619
2021-07-18,0.2218133784073909,0.20143531105069162,0.321982674606303,0.726424328474657,0.34816007227522433,1.8198157648142668
2021-07-25,0.21890570907428203,0.20807492656179666,0.3201552714486108,0.7332023108521052,0.34920083094323473,1.8295390488800294
2021-08-01,0.22160565295826187,0.21371615824721782,0.32403046020835924,0.7352652263749249,0.3498450993154138,1.8444625971041777
2021-08-08,0.23219795437650917,0.22703631503063806,0.31313946471137105,0.7402750516557999,0.3487052369791434,1.8613540227534615
2021-08-15,0.23552093323393167,0.24421394503109484,0.31549949614189937,0.7473477362507939,0.3485565625710556,1.8911386732287754
2021-08-22,0.20976731300956156,0.24542288582719357,0.3170697771064278,0.743516663631401,0.3489034821270591,1.864680121701643
2021-08-29,0.2465527505374354,0.23474361913233852,0.32122966388910285,0.7550098252808791,0.34846982322920583,1.9060056820689617
2021-09-05,0.22983729225113034,0.23595255992843722,0.32555483750505093,0.7598722713486308,0.34887867785144727,1.9000956388846966
2021-09-12,0.21862035362140267,0.22965582563487125,0.3192828775659744,0.7523575615316689,0.34853175829544386,1.8684483766493611
2021-09-19,0.21356177397191517,0.22109219938121671,0.3115048961924975,0.746463629598157,0.3476644783111331,1.8402869774549195
2021-09-26,0.22653820559032958,0.221344063039066,0.3112477739993337,0.7444007702840382,0.3463511372911632,1.8498819502039305
2021-10-03,0.23621558196437528,0.21625622192582072,0.3126252203250436,0.7249508735956299,0.3466237196431228,1.8366716174539923
2021-10-10,0.23797504353662996,0.21383829271784527,0.312221167160898,0.7385068383505264,0.3450873291996253,1.847628670965525
2021-10-17,0.2439134403674331,0.2090023390703383,0.31486586859013566,0.7561885779423615,0.3446165395111458,1.8685867654814143
2021-10-24,0.21884031577083965,0.2174148566524389,0.3199899565911207,0.7750490701956784,0.34263412584338504,1.8739283250534626
2021-10-31,0.2159810591596164,0.22033658459977995,0.31594945297388194,0.7947936691016323,0.34303057832782063,1.8900913441627314
2021-11-07,0.2137817204131361,0.24486878101834747,0.32215715338283046,0.8163064813128603,0.34545905303124064,1.942573189158415
2021-11-14,0.22499854908535133,0.2527096235695116,0.3308809801123262,0.8033398647843546,0.3428819039197328,1.9548109214712766
2021-11-21,0.2142215661709297,0.25814696449344104,0.330072873784035,0.809233740509166,0.3438235589194833,1.955498703877055
2021-11-28,0.23027718513357218,0.2744081336143015,0.3188696324585747,0.7921414053524223,0.34392266258774323,1.9596190191466138
2021-12-05,0.2337961711109457,0.27578022987379386,0.3156004954208274,0.7880156867241844,0.3441457120112707,1.957338295141022
2021-12-12,0.27858480334558045,0.26820855931579013,0.3173268992995918,0.8074655834125927,0.34343947076145787,2.015025316135013
2021-12-19,0.2667195709309916,0.30225555476978694,0.3204307495040661,0.8045186174458369,0.34449263156727417,2.038417124217956
2021-12-26,0.2667195709309916,0.29834268059502145,0.3212021160835575,0.817190531756797,0.34298104539938856,2.046435944765756
2022-01-02,0.27141620186610893,0.30007044290845175,0.32318564215548573,0.8283889911887294,0.3433775356952199,2.066438813813996
2022-01-09,0.2721577867461288,0.28314860486753113,0.31817174537668275,0.813064813128559,0.3390905552679108,2.0256335053868124
2022-01-16,0.3117084043792645,0.27923575450065463,0.32322238190428554,0.7998034943825075,0.3392640339516104,2.0532340691183224
2022-01-23,0.3131915741393042,0.268259412966718,0.3259588906691967,0.7759331768483156,0.3388179729159512,2.022161027539486
2022-01-30,0.33074204977473226,0.276085113700471,0.31717996832861,0.7458742251630662,0.3379506929316405,2.0078320498985196
2022-02-06,0.33519165330414763,0.27137427050971774,0.3207429673083209,0.7650294196339288,0.33569569691192014,2.028034007668035
2022-02-13,0.3507646844531072,0.26000726532499674,0.3258486994470147,0.7700392449148037,0.3326477581119328,2.039307652251855
2022-02-20,0.34631520658942033,0.24848667544826455,0.3362989300552748,0.7538310164106969,0.33495228706008534,2.019884115563742
2022-02-27,0.35076468445310727,0.2443392697588499,0.334976579340656,0.7500000000000048,0.33408500707577454,2.0141655406283925
2022-03-06,0.35867483939616657,0.2491011094478651,0.3479980318805542,0.7423379109699196,0.3386445320436476,2.036756423738153
2022-03-13,0.3401354687271277,0.2573959684424725,0.3524425886619386,0.7287818900063225,0.3330194441321524,2.011775359970014
2022-03-20,0.3277758987532458,0.2791058586582097,0.3423229597444418,0.7641453691899927,0.33029362061255674,2.0436437069584468
2022-03-27,0.3631242544269893,0.27024777643326486,0.3474470477454268,0.7723968064464686,0.3242225094767982,2.0774383945289476
2022-04-03,0.37325910117724387,0.26405227328377445,0.34230460388215045,0.7765225812834071,0.32427208021662607,2.080410639843202
2022-04-10,0.3878434572076174,0.2824852456560128,0.34531661872673397,0.7753437724132245,0.3215958274368583,2.112584921440447
2022-04-17,0.3636186234027145,0.2719886568935405,0.3487326867354631,0.7614931054407824,0.3216949689165139,2.0675280413890147
2022-04-24,0.37147442791821883,0.24643860179607796,0.34292903949066017,0.7511787526614868,0.3189443789327022,2.030965200799146
2022-05-01,0.3631777566108773,0.25125162844646715,0.3386314136802576,0.731434153755533,0.3196629845089252,2.00415793700206
2022-05-08,0.37682703395584904,0.25109804375445605,0.33549082372698363,0.710510802188097,0.3183000727491274,1.9922267763745132
2022-05-15,0.3883352814523416,0.25560385340504505,0.32180819582977593,0.6934184670313532,0.3209763255288952,1.9801421232474112
2022-05-22,0.41268983370543777,0.2708514492670324,0.32756591138252494,0.6632121361329808,0.3217445018449461,1.996063832332922
2022-05-29,0.38164436682314334,0.27828477218199216,0.3292464115934526,0.710510802188097,0.3234295666965314,2.0231159194832165
2022-06-05,0.4171663611171736,0.2746197619397221,0.32691392796846974,0.6990176405386189,0.3202081492128444,2.0379258407768286
2022-06-12,0.3886295905883731,0.25794635922063314,0.3309176918369088,0.672200357037671,0.31639201519110843,1.9660860138746945
2022-06-19,0.34155863310183227,0.2401890309306431,0.3274281723547974,0.6338899680959459,0.3148060918191789,1.8578718963023975
2022-06-26,0.3221418329003183,0.2663089040436992,0.3248936621477418,0.6666011835304055,0.3176062336371206,1.8975518162592855
2022-07-03,0.3459716050714043,0.2700255297893456,0.3205960363373392,0.6521610559141715,0.32163299603888035,1.910387223151141
2022-07-10,0.34685409264944944,0.2744649154295934,0.3097784923137333,0.6735264889122764,0.31797795746873586,1.9226019467737885
2022-07-17,0.33037925281669533,0.2671347759056081,0.3028178092118018,0.6610019538144395,0.3198859961210571,1.881219787869602
2022-07-24,0.34244124634560597,0.26445055545904256,0.3075286801296042,0.687229832880296,0.322525080298803,1.9241753951133518
2022-07-31,0.4201082272366372,0.2607338820976182,0.3130660132379891,0.7055009769072224,0.3252385016805928,2.02464760116006
2022-08-07,0.42510956614681544,0.2563064718255431,0.31508625103449983,0.7113948526320336,0.32075331391676376,2.028650455555656
2022-08-14,0.4006915841172838,0.2606762193904332,0.31875944123639277,0.7332023108521065,0.32114980421259504,2.0344793598088113
2022-08-21,0.4851354664122056,0.25568222897566995,0.3106600501154067,0.731728855973079,0.31919215700905024,2.1023987584854114
2022-08-28,0.5234916941292814,0.24356137079329893,0.30812556793256834,0.7116895548495793,0.3183372413511496,2.1052054290558777
2022-09-04,0.5128371253425869,0.23773505657870483,0.30423196726209417,0.6904715010645978,0.31631767798706467,2.0615933282350483
2022-09-11,0.4901074937912228,0.24886748263299874,0.30458092481514876,0.7040274658194942,0.31547514556127204,2.0630585126201364
2022-09-18,0.4652470427318161,0.239451748223745,0.2975284063533265,0.6630648131285586,0.3125015439653286,1.977793554402775
2022-09-25,0.4457137504000283,0.22930768287386125,0.2926063449344143,0.6335952658784004,0.3076694366454961,1.9088924807322003
2022-10-02,0.4382555836657743,0.2276430114663105,0.29688558685830835,0.6341846703134918,0.30851195016559085,1.9054808024694758
2022-10-09,0.5096408175394429,0.22015202584416568,0.3018995116613286,0.6300588954765531,0.3066286590717879,1.9683799095932784
2022-10-16,0.49543474676813826,0.22296116628437287,0.29220229177026874,0.6241650197517419,0.3042249886439796,1.9389882132185015
2022-10-23,0.5700162884449511,0.23383349115121962,0.2915962120240503,0.6282907383799798,0.30315944460605526,2.0268961746062564
2022-10-30,0.4776772368450876,0.24673462908804314,0.29126561033328696,0.6719056548201257,0.3064551992937861,1.9940383303803295
2022-11-06,0.44926518955177447,0.24564225171654314,0.2968855868583084,0.6568762351862015,0.30415065143993575,1.9528199147527632
2022-11-13,0.41055392473539326,0.24974127977548705,0.3123864539941713,0.6957760285630181,0.3093049118515557,1.9777625989196252
2022-11-20,0.4030956323354107,0.2530466956621323,0.3117161147178249,0.6916502537260797,0.30965183140755914,1.9691605278490065
2022-11-27,0.36580492432986855,0.2581884140282099,0.3105682427797334,0.709921397753006,0.3105934675016117,1.9550764463924295
2022-12-04,0.45680261994424903,0.2671078015673586,0.31776769221253737,0.7164046779129084,0.3129723714652039,2.0710551631022573
2022-12-11,0.42915411761700245,0.27135755737163236,0.3200266963399207,0.7043221680370397,0.31346796542929517,2.0383285047948907
2022-12-18,0.3754596965810093,0.26967862503856393,0.31751057001937366,0.6804518505028478,0.3151034595410526,1.9582042016828474
2022-12-25,0.44438081401835194,0.27193470821704135,0.31899820756726555,0.6748526207868816,0.31279891168720225,2.0229652622767427
2023-01-01,0.4267497866509869,0.2688391350641407,0.32291932801906803,0.6736738681253995,0.31128732551931665,2.0034694433789118
2023-01-08,0.41192380684123475,0.26716022653896127,0.3302932562283994,0.6789783956238201,0.3147565210793513,2.0031122063117666
2023-01-15,0.43436327622560617,0.25105292780478017,0.33916401392887685,0.6999017471912561,0.3172593140811174,2.041741279231637
2023-01-22,0.4592069509102647,0.2366771054147151,0.3417536197470235,0.6925343603787166,0.31723454761690134,2.047406584067621
2023-01-29,0.4523949259352721,0.2297514857329188,0.3426719172974967,0.7193516438796644,0.3167637201170261,2.060933692962378
2023-02-05,0.43436327622560617,0.23329033797131865,0.3312850332764722,0.7393909450031643,0.3167141493771983,2.0550437418537597
2023-02-12,0.4620117471364207,0.2323372843663121,0.3297790118420718,0.7234773625079026,0.31336884285533745,2.0609742487080447
2023-02-19,0.46281333740177577,0.2287897184405341,0.325628317002651,0.7222986098464207,0.31158467433549225,2.051114657026874
2023-02-26,0.45600137525964735,0.22105927307071482,0.32171636046988555,0.7087425888828236,0.3092801264816419,2.0167997241647133
2023-03-05,0.44718573591023636,0.21788237216895193,0.327391432605998,0.7164046779129088,0.3087349617777228,2.017599180375818
2023-03-12,0.43596614259199523,0.20856346444430668,0.32906274087367143,0.6960707307805644,0.3121546244093254,1.981817703099863
2023-03-19,0.4003034026821001,0.2123228015428391,0.3475021713807356,0.6910609054996895,0.3191673905448344,1.9703566716501988
2023-03-26,0.3886829985229653,0.21385826753672615,0.35227730182866607,0.6922396581611714,0.32144715302877086,1.9685053790782996
2023-04-02,0.4179344300494652,0.21602916608832162,0.3509733350005558,0.7193516438796649,0.3183000727491278,2.0225886477671353
2023-04-09,0.4283527158502403,0.21973555444169318,0.35650147616568634,0.7131630659373079,0.32300830993648433,2.040761122331412
2023-04-16,0.48324922382816105,0.21809411953381735,0.3544077588715761,0.7192043208752423,0.31931606495292214,2.094271488061719
2023-04-23,0.4648167632776016,0.2129051901238306,0.35069782892088347,0.7193516438796649,0.3188452374530469,2.0666166636550276
2023-04-30,0.4255476682926275,0.20591605099415247,0.3529568330482668,0.7225933120639666,0.3210258962687234,2.028039760667737
2023-05-07,0.4820613999464127,0.20379807737982888,0.3570891720253963,0.7166993801304548,0.3222400958090376,2.08188812529113
2023-05-14,0.5283963018449856,0.1977620156630463,0.356740242496559,0.7105108021880979,0.3228100647885686,2.1162194269812575
2023-05-21,0.5217133984059762,0.19679772473442647,0.35156103086026574,0.7192043208752426,0.3194151686211821,2.108691643497093
2023-05-28,0.5332971395888355,0.20123996732135557,0.3444166770385527,0.7211198009762384,0.31527691931905444,2.115350504244037
2023-06-04,0.5453264914447811,0.20530759277469376,0.3480898672404456,0.738212136132982,0.3178292452492526,2.154765332842155
2023-06-11,0.6130466843481843,0.20857241621057498,0.3481174150459911,0.7482317866947319,0.3164663523951527,2.2344346546946348
2023-06-18,0.6192840399469719,0.21440622991020764,0.34755726699182676,0.7709233515674417,0.31579729865305967,2.2679681870695076
2023-06-25,0.6639881776874397,0.204986448159822,0.3408720619453503,0.7575147098169679,0.31579729865305967,2.2831586962626393
2023-07-02,0.6517357691634941,0.19631599590817425,0.33997212025716833,0.7751964494088031,0.31450872409730574,2.2777290588349457
2023-07-09,0.6413683465663094,0.19016106140155886,0.3424882465777155,0.7723968064464696,0.31195637926140973,2.258370840253463
2023-07-16,0.6375983118799233,0.19438925916233293,0.34735524040975396,0.7900785460383047,0.3165654749691106,2.2859868324594252
2023-07-23,0.6564482968132603,0.20016954082352392,0.3478327450472819,0.8002455758131778,0.3155990535051441,2.320295212002388
2023-07-30,0.6564482968132603,0.19305119628018205,0.3479980318805549,0.8018663536966281,0.3144591722631758,2.3138230509338014
2023-08-06,0.6371271282310973,0.18951971258343117,0.34415955484538896,0.7912573549084876,0.31440960152334807,2.2764733520917533
2023-08-13,0.6423107766968255,0.19503972640195194,0.33969664220171336,0.7819744317862516,0.31354230263333943,2.2725638797200816
2023-08-20,0.654563185220771,0.19839499600818658,0.33545408397818455,0.7614931054407837,0.31277412631728857,2.2626794969652146
2023-08-27,0.674355788783217,0.1968796833923475,0.3383926473493858,0.7670923351567499,0.3117581341134942,2.2884785887951944
2023-09-03,0.7071864630038824,0.19363263254561314,0.3432963529060068,0.7877209845066403,0.3138396703552129,2.3456761033173557
2023-09-10,0.7164594627719899,0.18535264157769327,0.3406149397521866,0.7797641932590094,0.3130962605033781,2.3352874978642575
2023-09-17,0.7418381592955275,0.1843785298948563,0.3416525924438789,0.7803535976941006,0.31225374698328334,2.360476626311647
2023-09-24,0.7359815080210816,0.1769103046146062,0.3418087153581149,0.7591355439091191,0.311188202945359,2.325024274848281
2023-10-01,0.7315890509816793,0.17950795957672708,0.32876887893170814,0.7511787526614881,0.31094040596331335,2.3019850481149158
2023-10-08,0.6876644177547911,0.17929148634589293,0.32483856653665144,0.7399803494382563,0.3090323294995964,2.240807149575188
2023-10-15,0.7535513361786912,0.1737715082392057,0.3405598161168784,0.745579522945522,0.31079171264952765,2.324253896129825
2023-10-22,0.7911312324418305,0.16587033649728722,0.35334253035012136,0.725540278030723,0.3083137050176756,2.3441980823376376
2023-10-29,0.7481827077606834,0.16294798954483183,0.35104678647393833,0.7128683637197629,0.30918100390768427,2.2842268514069004
2023-11-05,0.7652645758947187,0.16917150267574396,0.35280993010150247,0.7514734548790339,0.31383967035521293,2.352559133906212
2023-11-12,0.7433022278648426,0.15953856889504126,0.3436269545967702,0.7423379109699211,0.31215462440932557,2.3009602867359007
2023-11-19,0.7828344040523282,0.1641028269131527,0.35128555280481083,0.772544185659593,0.3144096015233481,2.3851765709532327
2023-11-26,0.7481827077606834,0.16728395371521512,0.35450875815050414,0.7838899680959481,0.31443438689326203,2.368299774615613
2023-12-03,0.7689106413399881,0.15856324300986477,0.36461922314896394,0.795972477971817,0.31862222584091554,2.4066878113115497
2023-12-10,0.7522281388909692,0.15785024434975792,0.35547298739303135,0.798035337285936,0.3179779574687364,2.3815646653884306
2023-12-17,0.7557667601384133,0.14605807788307515,0.3607623622272894,0.8283889911887311,0.32333042521687627,2.414306616654385
2023-12-24,0.797725730040875,0.1557660422259966,0.36579464289260094,0.8298624460677588,0.3244703253645424,2.4736191865917734
2023-12-31,0.8073308643292776,0.15790509772603964,0.36607014897227325,0.8378192373153897,0.32449509182875846,2.493620440171739
2024-01-07,0.8361461415287571,0.16163467496330808,0.3637009255984907,0.8239685141342469,0.32355347464040374,2.5090037308652064
2024-01-14,0.8260354540147973,0.15741147685922635,0.3639580477916545,0.8267681570965802,0.3256101877008128,2.4997833234630713
2024-01-21,0.7957037056372387,0.15510788503822706,0.3588523156529608,0.8248526207868837,0.32241357449273766,2.456930101608048
2024-01-28,0.8619280365420288,0.15066524962112926,0.35771363565812353,0.8369351306627525,0.32290916845682893,2.530151220940863
2024-02-04,0.8599059493055282,0.14992621703438871,0.36041343269845216,0.8419449559436273,0.3238755899207954,2.536066144902792
2024-02-11,0.8690055932012378,0.1534335595316823,0.3583472632098874,0.8478388878771392,0.3220170841969063,2.550642388016853
2024-02-18,0.8947876138802379,0.1537676080223982,0.3561341627503409,0.8549115724721331,0.32028248641688895,2.5798834435419993
2024-02-25,0.877599369707069,0.1545470306928462,0.3609643888093624,0.859921397753008,0.3205550687688485,2.5735872557311343
2024-03-03,0.8432234468565093,0.1480333470106658,0.3677598131022381,0.8622789592846726,0.3220418884725181,2.543337454726604
2024-03-10,0.7471728579668537,0.1515406895079594,0.38568497119875733,0.864931223033883,0.3241481722727549,2.4734779139802083
2024-03-17,0.7350401460492574,0.15554914045316034,0.38318720074050144,0.8546168702545877,0.3207533139167641,2.4491466714142707
2024-03-24,0.7426230046025668,0.15232012408235193,0.3836647053780294,0.8752455758131786,0.322760494048741,2.476613903924868
2024-03-31,0.7689106413399885,0.15449136784833808,0.39338030915559774,0.8852652263749285,0.32278526051295703,2.52483280523181
2024-04-07,0.7830653776612211,0.14842305834588987,0.4117646160273537,0.8646365208163378,0.3208772218606359,2.528766794711438
2024-04-14,0.7946926620189886,0.1439692451249013,0.4241616329587423,0.848428292312231,0.31844874715721583,2.529700579572079
2024-04-21,0.8326073317827208,0.14474865589140481,0.4233535266304511,0.8282416119756083,0.31755666289729323,2.546507789177478
2024-04-28,0.8619280365420292,0.14140829002369112,0.41314206235306355,0.8451866241279296,0.31716019150715985,2.578825204553873
2024-05-05,0.8523822164774555,0.15482538062722048,0.40647524119309564,0.8504911516263501,0.3200594748047572,2.584233464728879
2024-05-12,0.9219393909993516,0.15593883988443985,0.41885387423797577,0.8655206274689748,0.32045596510058855,2.682708697691331
2024-05-19,0.8107453278370128,0.16185077917186266,0.4266594034169982,0.8734773625079051,0.32164539817668675,2.594378271110466
2024-05-26,0.7999498249358606,0.1632070788969961,0.4132338977129543,0.8625736615022189,0.32075331391676415,2.559717776964794
2024-06-02,0.8393535079160054,0.16196381902888776,0.41240743552237186,0.8466600790069573,0.3212241414166394,2.5816089828908617
2024-06-09,0.7848359449422279,0.16151171912050996,0.4088260806803697,0.8658152734778198,0.3223144708244777,2.543303489045405
2024-06-16,0.7335572276206751,0.15557793609491938,0.4122972443001898,0.8743614691605421,0.3254863175683368,2.501280194744663
2024-06-23,0.7815605305630241,0.15676469984240418,0.4123706957735721,0.8826129626257185,0.32508982727250546,2.558398716077224
2024-06-30,0.8037481344111482,0.15812098766359312,0.41244417527117155,0.8879174339154384,0.324767674180718,2.586998405442069
2024-07-07,0.8170607218531681,0.15851655573951387,0.42272909102194134,0.8938113658489504,0.3268739957923507,2.6189917302559245
2024-07-14,0.8370296972654946,0.16343312289921275,0.4268981697478707,0.9173869811655967,0.3281377660724928,2.6728857371506676
2024-07-21,0.8287092437190438,0.16936690592480333,0.425961488310889,0.8991158933473711,0.327889987996145,2.651043519298252
2024-07-28,0.8026388201932492,0.1738878692967479,0.42228829810899615,0.8905696976646489,0.32885640946011147,2.618241094723754
2024-08-04,0.7538259157953564,0.17439340601201128,0.429579582901691,0.8640471163812468,0.3357204633761369,2.557566484466442
2024-08-11,0.7882167300347376,0.16361918155183508,0.4302407582590005,0.8628683637197647,0.3339115283920756,2.578856561957413
2024-08-18,0.8409125797760293,0.16218643469508678,0.4402502239785324,0.8976423822596429,0.33383719118803173,2.674828811897323
2024-08-25,0.7987560005155786,0.1656250319128606,0.445723269532572,0.9176816833831425,0.33624086161584,2.664026846959994
2024-09-01,0.867688427868482,0.16625542910204313,0.44355607274086223,0.9103142965706031,0.3361417201361843,2.723955946418175
2024-09-08,0.8403418060374062,0.16367649904462955,0.4451171897863536,0.8834970130696552,0.3391648924719556,2.6717974004100005
2024-09-15,0.8278079062817311,0.16774549345158588,0.4567428401382507,0.9200392449148074,0.3404534670277095,2.7127889518140846
2024-09-22,0.8204015452440307,0.16860512490011256,0.4633362098248364,0.9282907383799839,0.3389418808598239,2.7195754992087875
2024-09-29,0.830656434181388,0.16671390952467594,0.4696724573182583,0.9443515876709676,0.3396109535076148,2.7510053422029044
2024-10-06,0.8654096683816211,0.16379112212627386,0.4704622077842583,0.9294695472501666,0.33621605734022825,2.7653486028825482
2024-10-13,0.8397721004574751,0.16711507245451435,0.47079278145080433,0.943025512005063,0.33497705352430224,2.7556825198921593
2024-10-20,0.8067281714956286,0.16745894169944733,0.4810226296147003,0.94921408994742,0.33515053220800184,2.739574364965198
